date, heat_units, T_min, T_max, T_24hour_avg, rain, erain, total_irrig, tot_eff_irrig, etc, ety, et0, etcp, rzone, available, days_left, deficit_current, rzm, rzm_source, fcap, profile, deficit_want, refill, et0_forecast_yr, cc0, original_unit_system
2017-01-16, 8.2, 11.4, 25.0, 18.2958, 0, 0, 8, 5.87, 3.8, 5.55, 7.59, -6.06, 500, 2.43, 0.44, 24.27, 109.23, Electronic Probe, 133.5, 166.83, 20, 106.8, 6.41, 0.50, si
2017-01-17, 12.5, 14.1, 30.9, 22.2042, 0, 0, 2.7, 1.87, 4.23, 6.06, 8.45, 30.82, 500, 15.18, 2.50, 11.52, 121.98, Electronic Probe, 133.5, 197.64, 20, 106.8, 5.96, 0.50, si
2017-01-18, 14.1, 16.9, 31.3, 24.35, 0, 0, 10.7, 7.47, 3.61, 6.06, 7.21, -12.1, 500, 8.95, 1.48, 17.75, 115.75, Electronic Probe, 133.5, 185.54, 20, 106.8, 5.51, 0.50, si
2017-01-19, 8.15, 12.4, 23.9, 17.5542, 0, 0, 2.7, 1.87, 3.01, 6.06, 6.02, 26.24, 500, 20.92, 3.45, 5.78, 127.72, Electronic Probe, 133.5, 211.78, 20, 106.8, 5.47, 0.50, si
2017-01-20, 5.75, 9.7, 21.8, 15.6875, 0, 0, 2.7, 1.87, 2.77, 6.06, 5.53, -2.12, 500, 19.98, 3.30, 6.72, 126.78, Electronic Probe, 133.5, 209.65, 20, 106.8, 5.97, 0.50, si
2017-01-21, 11.7, 13.4, 30.0, 21.375, 0, 0, 2.7, 1.87, 3.55, 6.06, 7.1, -5.94, 500, 17.43, 2.88, 9.27, 124.23, Electronic Probe, 133.5, 203.71, 20, 106.8, 5.6, 0.50, si
2017-01-22, 14.4, 18.6, 30.2, 24.2417, 0, 0, 2.7, 1.87, 3.26, 5.94, 6.52, -8.12, 500, 14.38, 2.42, 12.32, 121.18, Electronic Probe, 133.5, 195.59, 20, 106.8, 4.58, 0.50, si
2017-01-23, 12.65, 16.4, 28.9, 22.1875, 0, 0, 5.3, 3.87, 2.99, 7.03, 5.98, -5.35, 500, 13.23, 1.88, 13.47, 120.03, Electronic Probe, 133.5, 190.24, 20, 106.8, 4.46, 0.50, si
2017-01-24, 5.25, 11.8, 18.7, 15.5833, 0, 0, 5.3, 3.87, 2.51, 6.47, 5.02, 31.91, 500, 26.41, 4.08, 0.29, 133.21, Electronic Probe, 133.5, 222.15, 20, 106.8, 4.11, 0.50, si
2017-01-25, 7.7, 9.2, 26.2, 17.9167, 0, 0, 5.3, 3.87, 3.1, 6.47, 6.19, 3.87, 500, 27.47, 4.25, -0.77, 134.27, Electronic Probe, 133.5, 226.02, 20, 106.8, 3.8, 0.50, si
2017-01-26, 9.6, 13.6, 25.6, 19.4583, 0, 0, 5.3, 3.87, 2.82, 6.74, 5.64, 2.71, 500, 29.59, 4.39, -2.89, 136.39, Electronic Probe, 133.5, 228.74, 20, 106.8, 4.06, 0.50, si
2017-01-27, 5.25, 11.2, 19.3, 14.75, 0, 0, 2.7, 1.87, 2.55, 5.35, 5.09, 1.88, 500, 30.44, 5.69, -3.74, 137.24, Electronic Probe, 133.5, 230.62, 20, 106.8, 4.35, 0.50, si
2017-01-28, 6.8, 10.5, 23.1, 16.6125, 0, 0, 2.7, 1.87, 2.76, 5.35, 5.52, 2.13, 500, 30.66, 5.73, -3.96, 137.46, Electronic Probe, 133.5, 232.75, 20, 106.8, 4.63, 0.50, si
2017-01-29, 8.55, 12.4, 24.7, 17.8208, 0, 0, 2.7, 2, 2.67, 5.35, 5.33, -0.31, 500, 29.19, 5.46, -2.49, 135.99, Electronic Probe, 133.5, 232.44, 20, 106.8, 5, 0.50, si
2017-01-30, 6.15, 10.5, 21.8, 15.8083, 0, 0, 2.7, 1.87, 2.69, 5.35, 5.38, 3.06, 500, 30.24, 5.65, -3.54, 137.04, Electronic Probe, 133.5, 235.5, 20, 106.8, 4.71, 0.50, si
2017-01-31, 9.1, 12.2, 26.0, 19.2792, 0, 0, 2.7, 1.87, 2.91, 5.35, 5.82, -7.22, 500, 26.52, 4.96, 0.18, 133.32, Electronic Probe, 133.5, 228.28, 20, 106.8, 4.48, 0.50, si
2017-02-01, 10.0, 14.0, 26.0, 19.6458, 0, 0, 5.3, 3.87, 2.67, 5.35, 5.34, 0.07, 500, 25.05, 4.68, 1.65, 131.85, Electronic Probe, 133.5, 228.35, 20, 106.8, 4.54, 0.50, si
2017-02-02, 9.0, 12.5, 25.5, 18.8375, 0, 0, 2.7, 1.87, 3.4, 5.35, 6.8, 15.37, 500, 31.11, 5.81, -4.41, 137.91, Electronic Probe, 133.5, 243.71, 20, 106.8, 4.5, 0.50, si
2017-02-03, 12.15, 15.4, 28.9, 21.4208, 0, 0, 2.7, 1.87, 3.32, 5.35, 6.64, -8.45, 500, 27.11, 5.07, -0.41, 133.91, Electronic Probe, 133.5, 235.27, 20, 106.8, 4.38, 0.50, si
2017-02-04, 5.6, 11.3, 19.9, 15.3917, 0, 0, 0, 0, 2.66, 5.35, 5.32, 0.16, 500, 27.42, 5.13, -0.72, 134.22, Electronic Probe, 133.5, 235.43, 20, 106.8, 4.82, 0.50, si
2017-02-05, 7.05, 9.1, 25.0, 17.1708, 0, 0, 2.7, 2, 2.59, 5.35, 5.17, -14.73, 500, 19.27, 3.60, 7.43, 126.07, Electronic Probe, 133.5, 220.7, 20, 106.8, 5.46, 0.50, si
2017-02-06, 11.65, 15.0, 28.3, 21.6458, 0, 0, 5.3, 3.87, 3.14, 5.35, 6.27, 27.69, 500, 33.15, 6.20, -6.45, 139.95, Electronic Probe, 133.5, 248.39, 20, 106.8, 5.44, 0.50, si
2017-02-07, 11.95, 16.3, 27.6, 22.05, 0, 0, 5.3, 3.87, 3.07, 5.35, 6.14, -6.6, 500, 30.17, 5.64, -3.47, 136.97, Electronic Probe, 133.5, 241.78, 20, 106.8, 5.43, 0.50, si
2017-02-08, 9.5, 12.5, 26.5, 19.35, 0, 0, 2.7, 1.87, 3.08, 5.35, 6.15, 5.94, 500, 32.45, 6.07, -5.75, 139.25, Electronic Probe, 133.5, 247.72, 20, 106.8, 5.23, 0.50, si
2017-02-09, 12.85, 15.5, 30.2, 23.0375, 0, 0, 2.7, 1.87, 3.28, 5.35, 6.56, -3.27, 500, 30.23, 5.65, -3.53, 137.03, Electronic Probe, 133.5, 244.46, 20, 106.8, 4.83, 0.50, si
2017-02-10, 16.55, 20.1, 33.0, 26.4917, 0, 0, 2.7, 1.87, 3.7, 5.35, 7.4, 6.26, 500, 32.32, 6.04, -5.62, 139.12, Electronic Probe, 133.5, 250.72, 20, 106.8, 4.76, 0.50, si
2017-02-11, 12.9, 17.2, 28.6, 22.7542, 8.2, 1.6, 2.7, 2, 3.16, 5.35, 6.31, -22.17, 500, 21.26, 3.97, 5.44, 128.06, Electronic Probe, 133.5, 228.55, 20, 106.8, 4.49, 0.50, si
2017-02-12, 11.15, 15.9, 26.4, 20.2625, 0, 0, 2.7, 1.87, 2.91, 5.35, 5.81, -14.21, 500, 13.22, 2.47, 13.48, 120.02, Electronic Probe, 133.5, 214.34, 20, 106.8, 4.58, 0.50, si
2017-02-13, 10.1, 15.0, 25.2, 19.4292, 0, 0, 2.7, 1.87, 2.38, 14.21, 4.76, 38.19, 500, 33.08, 2.33, -6.38, 139.88, Electronic Probe, 133.5, 252.53, 20, 106.8, 4.81, 0.50, si
2017-02-14, 11.8, 14.6, 29.0, 21.6708, 0, 0, 2.7, 1.87, 3.14, 14.21, 6.27, -1.62, 500, 32.15, 2.26, -5.45, 138.95, Electronic Probe, 133.5, 250.91, 20, 106.8, 4.99, 0.50, si
2017-02-15, 13.7, 17.9, 29.5, 23.4417, 0, 0, 2.7, 1.87, 3.16, 14.21, 6.32, -25.62, 500, 18.91, 1.33, 7.79, 125.71, Electronic Probe, 133.5, 225.29, 20, 106.8, 4.91, 0.50, si
2017-02-16, 8.15, 12.6, 23.7, 17.4625, 0, 0, 2.7, 1.87, 2.72, 19.91, 5.44, 0.53, 500, 22.51, 1.13, 4.19, 129.31, Electronic Probe, 133.5, 225.82, 20, 106.8, 5.28, 0.50, si
2017-02-17, 12.8, 16.5, 29.1, 22.5875, 0, 0, 2.7, 1.87, 3, 25.62, 5.99, 5.05, 500, 23.17, 0.90, 3.53, 129.97, Electronic Probe, 133.5, 230.87, 20, 106.8, 5.14, 0.50, si
2017-02-18, 10.35, 15.4, 25.3, 19.5917, 0, 0, 2.7, 1.87, 2.48, 25.62, 4.95, -1.63, 500, 23.57, 0.92, 3.13, 130.37, Electronic Probe, 133.5, 229.24, 20, 106.8, 5.11, 0.50, si
2017-02-19, 11.0, 13.8, 28.2, 20.5875, 0, 0, 2.7, 1.87, 3.76, 25.62, 7.51, -19.28, 500, 12.64, 0.49, 14.06, 119.44, Electronic Probe, 133.5, 209.96, 20, 106.8, 5.27, 0.50, si
2017-02-20, 10.95, 14.9, 27.0, 21.1167, 0, 0, 2.7, 1.87, 3.3, 19.28, 6.59, -0.73, 500, 19.04, 0.99, 7.66, 125.84, Electronic Probe, 133.5, 209.23, 20, 106.8, 5.29, 0.50, si
2017-02-21, 12.15, 15.4, 28.9, 21.8958, 0, 0, 2.7, 1.87, 3.59, 10.01, 7.17, -19.09, 500, 5.03, 0.50, 21.67, 111.83, Electronic Probe, 133.5, 190.14, 20, 106.8, 5.05, 0.50, si
2017-02-22, 12.25, 15.5, 29.0, 22.5083, 0, 0, 5.3, 3.87, 3.24, 13.03, 6.48, 12.66, 500, 18.96, 1.45, 7.74, 125.76, Electronic Probe, 133.5, 202.8, 20, 106.8, 5.7, 0.50, si
2017-02-23, 14.25, 18.1, 30.4, 23.9292, 0, 0, 2.7, 1.87, 3.16, 13.03, 6.32, 0.76, 500, 17.46, 1.34, 9.24, 124.26, Electronic Probe, 133.5, 203.56, 20, 106.8, 5.41, 0.50, si
2017-02-24, 10.05, 14.7, 25.4, 20.4583, 0, 0, 5.3, 3.87, 2.42, 9.91, 4.83, -1.8, 500, 17.73, 1.79, 8.97, 124.53, Electronic Probe, 133.5, 201.76, 20, 106.8, 5.55, 0.50, si
2017-02-25, 7.75, 12.6, 22.9, 16.7542, 0, 0, 2.7, 1.87, 2.63, 19.09, 5.25, 5.82, 500, 21.8, 1.14, 4.9, 128.6, Electronic Probe, 133.5, 207.58, 20, 106.8, 5.8, 0.50, si
2017-02-26, 9.7, 11.1, 28.3, 19.3292, 0, 0, 2.7, 1.87, 3.36, 19.09, 6.71, 7.66, 500, 23.09, 1.21, 3.61, 129.89, Electronic Probe, 133.5, 215.25, 20, 106.8, 5.56, 0.50, si
2017-02-27, 14.25, 17.3, 31.2, 23.8083, 0, 0, 0, 0, 3.3, 19.09, 6.6, -24.43, 500, 8.33, 0.44, 18.37, 115.13, Electronic Probe, 133.5, 190.81, 20, 106.8, 4.76, 0.50, si
2017-02-28, 14.55, 18.7, 30.4, 23.9792, 0, 0, 0, 0, 3.19, 19.09, 6.37, -13.88, 500, -1.56, -0.08, 28.26, 105.24, Electronic Probe, 133.5, 176.93, 20, 106.8, 3.71, 0.50, si
2017-03-01, 12.0, 15.4, 28.6, 21.9333, 0, 0, 5.3, 3.73, 2.74, 13.88, 5.48, 49.47, 500, 53.15, 3.83, 0.25, 133.25, Electronic Probe, 133.5, 226.4, 40, 80.1, 3.64, 0.50, si
2017-03-02, 10.7, 14.0, 27.4, 20.1083, 0, 0, 0, 0, 2.73, 13.88, 5.45, -3.42, 500, 49.31, 3.55, 4.09, 129.41, Electronic Probe, 133.5, 222.98, 40, 80.1, 3.88, 0.50, si
2017-03-03, 6.1, 12.0, 20.2, 15.3833, 0, 0, 0, 0, 2.24, 13.88, 4.47, -19.21, 500, 39.24, 2.83, 14.16, 119.34, Electronic Probe, 133.5, 203.77, 40, 80.1, 4.22, 0.50, si
2017-03-04, 4.8, 9.5, 20.1, 14.3917, 0, 0, 0, 0, 2.36, 16.55, 4.72, -11.39, 500, 32.93, 1.99, 20.47, 113.03, Electronic Probe, 133.5, 192.38, 40, 80.1, 4.74, 0.50, si
2017-03-05, 5.9, 8.5, 23.3, 15.9333, 0, 0, 0, 0, 2.06, 15.3, 4.11, -9.8, 500, 27.09, 1.77, 26.31, 107.19, Electronic Probe, 133.5, 182.57, 40, 80.1, 5.41, 0.50, si
2017-03-06, 11.1, 13.7, 28.5, 20.7333, 0, 0, 2.7, 1.87, 2.52, 13.47, 5.04, 7.74, 500, 38.18, 2.84, 15.22, 118.28, Electronic Probe, 133.5, 190.31, 40, 80.1, 5.82, 0.50, si
2017-03-07, 13.45, 16.9, 30.0, 23.0833, 0, 0, 0, 0, 2.93, 13.47, 5.86, -16.3, 500, 24.52, 1.82, 28.88, 104.62, Electronic Probe, 133.5, 174.01, 40, 80.1, 4.99, 0.50, si
2017-03-08, 12.35, 15.7, 29.0, 22.8458, 0, 0, 2.7, 1.87, 2.99, 10.6, 5.97, 4.92, 500, 32.02, 3.02, 21.38, 112.12, Electronic Probe, 133.5, 178.93, 40, 80.1, 5.05, 0.50, si
2017-03-09, 12.1, 17.0, 27.2, 21.875, 0, 0, 0, 0, 3.48, 9.8, 6.95, -14.18, 500, 19.51, 1.99, 33.89, 99.61, Electronic Probe, 133.5, 164.75, 40, 80.1, 4.82, 0.50, si
2017-03-10, 12.0, 13.5, 30.5, 22.1125, 0, 0, 0, 0, 3.25, 9.8, 6.49, -7.46, 500, 13.67, 1.39, 39.73, 93.77, Electronic Probe, 133.5, 157.3, 40, 80.1, 3.81, 0.50, si
2017-03-11, 13.1, 16.6, 29.6, 22.6417, 0, 0, 2.7, 1.87, 2.9, 7.46, 5.79, 8.37, 500, 23.97, 3.21, 29.43, 104.07, Electronic Probe, 133.5, 165.66, 40, 80.1, 3.95, 0.50, si
2017-03-12, 10.2, 13.7, 26.7, 19.725, 0, 0, 0, 0, 2.83, 7.46, 5.65, -12.01, 500, 13.03, 1.75, 40.37, 93.13, Electronic Probe, 133.5, 153.66, 40, 80.1, 3.53, 0.50, si
2017-03-13, 11.15, 13.7, 28.6, 21.1292, 0, 0, 0, 0, 2.87, 7.46, 5.73, -4.93, 500, 9.16, 1.23, 44.24, 89.26, Electronic Probe, 133.5, 148.72, 40, 80.1, 3.33, 0.50, si
2017-03-14, 8.7, 12.3, 25.1, 19.0833, 0, 0, 0, 0, 2.32, 6.2, 4.63, -2.69, 500, 7.37, 1.19, 46.03, 87.47, Electronic Probe, 133.5, 146.03, 40, 80.1, 3.67, 0.50, si
2017-03-15, 4.95, 10.8, 19.1, 13.9083, 0, 0, 0, 0, 1.98, 3.81, 3.96, -1.38, 500, 6.45, 1.69, 46.95, 86.55, Electronic Probe, 133.5, 144.65, 40, 80.1, 4.54, 0.50, si
2017-03-16, 6.45, 9.1, 23.8, 16.5583, 0, 0, 0, 0, 2.19, 3, 4.37, -1.47, 500, 5.59, 1.86, 47.81, 85.69, Electronic Probe, 133.5, 143.18, 40, 80.1, 4.59, 0.50, si
2017-03-17, 9.05, 13.0, 25.1, 18.9417, 0, 0, 0, 0, 2.44, 2.62, 4.87, -1.68, 500, 4.72, 1.80, 48.68, 84.82, Electronic Probe, 133.5, 141.5, 40, 80.1, 5.44, 0.50, si
2017-03-18, 8.65, 11.8, 25.5, 17.9958, 0, 0, 0, 0, 2.75, 1.8, 5.49, -0.99, 500, 4.2, 2.33, 49.2, 84.3, Electronic Probe, 133.5, 140.52, 40, 80.1, 5.04, 0.50, si
2017-03-19, 12.85, 13.6, 32.1, 22.6875, 0, 0, 0, 0, 3.27, 1.38, 6.54, -1.16, 500, 3.59, 2.60, 49.81, 83.69, Electronic Probe, 133.5, 139.36, 40, 80.1, 4.88, 0.50, si
2017-03-20, 15.95, 19.4, 32.5, 25.2792, 13.2, 4.1, 0, 0, 2.85, 1.32, 5.7, -1.28, 500, 2.91, 2.20, 50.49, 83.01, Electronic Probe, 133.5, 138.07, 40, 80.1, 4.44, 0.50, si
2017-03-21, 15.7, 18.7, 32.7, 25.1667, 0, 0, 2.7, 1.87, 2.93, 1.28, 5.85, 28.56, 500, 28.87, 22.60, 24.53, 108.97, Electronic Probe, 133.5, 166.64, 40, 80.1, 4.13, 0.50, si
2017-03-22, 15.75, 19.6, 31.9, 25.0333, 0, 0, 0, 0, 2.61, 1.14, 5.22, -21.1, 500, 10.44, 9.13, 42.96, 90.54, Electronic Probe, 133.5, 145.54, 40, 80.1, 3.58, 0.50, si
2017-03-23, 8.45, 13.0, 23.9, 19.1167, 0, 0, 0, 0, 2.41, 1.22, 4.81, -5.1, 500, 5.69, 4.66, 47.71, 85.79, Electronic Probe, 133.5, 140.44, 40, 80.1, 3.41, 0.50, si
2017-03-24, 4.5, 9.5, 19.5, 14.2042, 0, 0, 0, 0, 2.25, 3.19, 4.49, -1.49, 500, 4.25, 1.33, 49.15, 84.35, Electronic Probe, 133.5, 138.94, 40, 80.1, 3.66, 0.50, si
2017-03-25, 5.25, 7.9, 22.6, 15.0375, 0, 0, 0, 0, 2.36, 3.29, 4.71, -1.27, 500, 3.23, 0.98, 50.17, 83.33, Electronic Probe, 133.5, 137.67, 40, 80.1, 4.1, 0.50, si
2017-03-26, 8.55, 12.3, 24.8, 18.0542, 0, 0, 0, 0, 2.34, 2.62, 4.67, -1.74, 500, 2.06, 0.79, 51.34, 82.16, Electronic Probe, 133.5, 135.94, 40, 80.1, 3.67, 0.50, si
2017-03-27, 6.8, 11.9, 21.7, 16.5083, 0, 0, 5.3, 3.73, 1.93, 2.4, 3.86, -1.17, 500, 1.28, 0.53, 52.12, 81.38, Electronic Probe, 133.5, 134.76, 40, 80.1, 4.17, 0.50, si
2017-03-28, 6.15, 9.5, 22.8, 15.5958, 0, 0, 0, 0, 2.21, 1.42, 4.42, 25.48, 500, 23.23, 16.39, 30.17, 103.33, Electronic Probe, 133.5, 160.25, 40, 80.1, 4.21, 0.50, si
2017-03-29, 9.85, 12.5, 27.2, 19.5792, 0, 0, 0, 0, 2.38, 1.39, 4.76, -14.19, 500, 10.96, 7.87, 42.44, 91.06, Electronic Probe, 133.5, 146.06, 40, 80.1, 3.31, 0.50, si
2017-03-30, 11.85, 15.1, 28.6, 20.8917, 0, 0, 0, 0, 2.61, 1.46, 5.22, -6.84, 500, 5.24, 3.60, 48.16, 85.34, Electronic Probe, 133.5, 139.21, 40, 80.1, 3.11, 0.50, si
2017-03-31, 6.5, 12.3, 20.7, 16.175, 0, 0, 0, 0, 1.83, 4, 3.65, -4.04, 500, 2.05, 0.51, 51.35, 82.15, Electronic Probe, 133.5, 135.17, 40, 80.1, 2.75, 0.50, si
2017-04-01, 6.35, 10.1, 22.6, 16.2542, 0, 0, 0, 0, 1.7, 5.44, 4.25, -0.89, 500, 1.41, 0.26, 51.99, 81.51, Electronic Probe, 133.5, 134.28, 40, 80.1, 2.84, 0.40, si
2017-04-02, 6.1, 10.5, 21.7, 15.8375, 0, 0, 0, 0, 1.67, 3.92, 4.17, -34.48, 500, 1.11, 0.28, 52.29, 81.21, Electronic Probe, 133.5, 99.8, 40, 80.1, 2.87, 0.40, si
2017-04-03, 8.9, 12.1, 25.7, 18.4458, 0, 0, 0, 0, 1.54, 11.56, 3.86, 0, 500, -0.43, -0.04, 53.83, 79.67, software, 133.5, 0, 40, 80.1, 2.6, 0.40, si
2017-04-04, 7.25, 13.9, 20.6, 17.2, 0, 0, 0, 0, 1.26, 13.14, 3.51, 0, 500, -1.69, -0.13, 55.09, 78.41, software, 133.5, 0, 40, 80.1, 2.82, 0.40, si
2017-04-05, 4.7, 10.8, 18.6, 14.1458, 0, 0, 2.7, 1.87, 1.31, 17.68, 3.65, 148.82, 500, 16.61, 0.94, 36.79, 96.71, Electronic Probe, 133.5, 148.82, 40, 80.1, 2.88, 0.40, si
2017-04-06, 5.45, 9.3, 21.6, 15.0375, 0, 0, 0, 0, 1.87, 34.48, 4.67, -10.39, 500, 6.06, 0.18, 47.34, 86.16, Electronic Probe, 133.5, 138.43, 40, 80.1, 2.91, 0.40, si
2017-04-07, 7.75, 12.0, 23.5, 17.5167, 0, 0, 0, 0, 1.88, 34.48, 4.71, -1.94, 500, 4.28, 0.12, 49.12, 84.38, Electronic Probe, 133.5, 136.49, 40, 80.1, 2.9, 0.40, si
2017-04-08, 12.0, 16.7, 27.3, 21.0833, 7.8, 1.4, 0, 0, 1.61, 1.94, 4.02, -35.47, 500, 2.53, 1.30, 50.87, 82.63, Electronic Probe, 133.5, 101.02, 40, 80.1, 2.5, 0.40, si
2017-04-09, 6.85, 11.4, 22.3, 17.725, 0, 0, 0, 0, 1.71, 18.7, 4.28, 0, 500, 0.82, 0.04, 52.58, 80.92, software, 133.5, 0, 40, 80.1, 2.24, 0.40, si
2017-04-10, 5.35, 10.7, 20.0, 14.7292, 0.2, 0, 0, 0, 1.4, 18.7, 3.5, 134.2, 500, 1.94, 0.10, 51.46, 82.04, Electronic Probe, 133.5, 134.2, 40, 80.1, 2.86, 0.40, si
2017-04-11, 8.45, 12.8, 24.1, 17.5125, 0, 0, 0, 0, 1.44, 18.7, 3.59, -0.91, 500, 1.02, 0.05, 52.38, 81.12, Electronic Probe, 133.5, 133.29, 40, 80.1, 2.97, 0.40, si
2017-04-12, 5.0, 10.6, 19.4, 14.7042, 0, 0, 0, 0, 1.16, 35.47, 2.91, -0.96, 500, 0.26, 0.01, 53.14, 80.36, Electronic Probe, 133.5, 132.32, 40, 80.1, 3.15, 0.40, si
2017-04-13, 0.0, 4.2, 10.2, 8.0, 4.2, 0, 0, 0, 1.1, 0.96, 2.74, -0.04, 500, 0.17, 0.18, 53.23, 80.27, Electronic Probe, 133.5, 132.28, 40, 80.1, 3.61, 0.40, si
2017-04-14, 0.0, 2.9, 15.2, 8.4417, 0.2, 0, 0, 0, 1.06, 0.5, 2.65, -0.61, 500, -0.19, -0.38, 53.59, 79.91, Electronic Probe, 133.5, 131.67, 40, 80.1, 3.99, 0.40, si
2017-04-15, 1.95, 6.5, 17.4, 11.775, 0, 0, 0, 0, 1.51, 0.54, 4.19, -0.55, 500, -0.43, -0.80, 53.83, 79.67, Electronic Probe, 133.5, 131.12, 40, 80.1, 3.99, 0.40, si
2017-04-16, 6.65, 10.5, 22.8, 16.3, 0, 0, 0, 0, 1.88, 0.54, 5.22, -0.35, 500, -0.53, -0.98, 53.93, 79.57, Electronic Probe, 133.5, 130.77, 40, 80.1, 4.21, 0.40, si
2017-04-17, 10.45, 14.7, 26.2, 19.625, 0, 0, 0, 0, 1.63, 0.39, 4.52, -0.15, 500, -0.62, -1.60, 54.02, 79.48, Electronic Probe, 133.5, 130.62, 40, 80.1, 4.54, 0.40, si
2017-04-18, 11.1, 14.4, 27.8, 20.2375, 0, 0, 5.3, 3.73, 1.46, 0.42, 4.04, -0.07, 500, -0.75, -1.81, 54.15, 79.35, Electronic Probe, 133.5, 130.55, 40, 80.1, 4.69, 0.40, si
2017-04-19, 11.05, 13.7, 28.4, 20.5167, 0, 0, 0, 0, 1.41, 0.28, 3.93, 26.18, 500, 20.9, 30.00, 32.5, 101, Electronic Probe, 133.5, 156.73, 40, 80.1, 4.54, 0.40, si
2017-04-20, 11.15, 14.0, 28.3, 20.8333, 0, 0, 0, 0, 1.65, 0.19, 4.13, -13.24, 500, 9.46, 30.00, 43.94, 89.56, Electronic Probe, 133.5, 143.48, 40, 80.1, 4.72, 0.40, si
2017-04-21, 11.6, 14.7, 28.5, 20.7292, 0, 0, 2.7, 1.87, 1.69, 0.11, 4.23, -6.03, 500, 4.29, 30.00, 49.11, 84.39, Electronic Probe, 133.5, 137.45, 40, 80.1, 3.97, 0.40, si
2017-04-22, 12.6, 16.5, 28.7, 21.275, 0, 0, 0, 0, 1.69, 3.05, 4.22, 5.19, 500, 10.19, 3.34, 43.21, 90.29, Electronic Probe, 133.5, 142.64, 40, 80.1, 3.04, 0.40, si
