date, heat_units, T_min, T_max, T_24hour_avg, rain, erain, total_irrig, tot_eff_irrig, etc, ety, et0, etcp, rzone, available, days_left, deficit_current, rzm, rzm_source, fcap, profile, deficit_want, refill, et0_forecast_yr, cc0, original_unit_system
2017-01-29, 8.55, 12.4, 24.7, 17.8208, 0, 0, 2.7, 2, 1.9, 1.9, 3.8, 0, 500, 26.18, 5.24, 2.1, 139.3, Electronic Probe, 141.4, 0, 20, 113.12, 5, 0.50, si
2017-01-30, 6.15, 10.5, 21.8, 15.8083, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 23.7, 5.03, 4.58, 136.82, Electronic Probe, 141.4, 0, 20, 113.12, 4.71, 0.50, si
2017-01-31, 9.1, 12.2, 26.0, 19.2792, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 23.67, 5.28, 4.61, 136.79, software, 141.4, 0, 20, 113.12, 4.48, 0.50, si
2017-02-01, 10.0, 14.0, 26.0, 19.6458, 0, 0, 5.3, 3.87, 1.9, 1.9, 3.8, 0, 500, 19.65, 4.33, 8.63, 132.77, Electronic Probe, 141.4, 0, 20, 113.12, 4.54, 0.50, si
2017-02-02, 9.0, 12.5, 25.5, 18.8375, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 19.62, 4.36, 8.66, 132.74, software, 141.4, 0, 20, 113.12, 4.5, 0.50, si
2017-02-03, 12.15, 15.4, 28.9, 21.4208, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 14.05, 3.21, 14.23, 127.17, Electronic Probe, 141.4, 0, 20, 113.12, 4.38, 0.50, si
2017-02-04, 5.6, 11.3, 19.9, 15.3917, 0, 0, 0, 0, 1.9, 1.9, 3.8, 0, 500, 12.15, 2.52, 16.13, 125.27, software, 141.4, 0, 20, 113.12, 4.82, 0.50, si
2017-02-05, 7.05, 9.1, 25.0, 17.1708, 0, 0, 2.7, 2, 1.9, 1.9, 3.8, 0, 500, 12.25, 2.24, 16.03, 125.37, software, 141.4, 0, 20, 113.12, 5.46, 0.50, si
2017-02-06, 11.65, 15.0, 28.3, 21.6458, 0, 0, 5.3, 3.87, 1.9, 1.9, 3.8, 0, 500, 8.75, 1.61, 19.53, 121.87, Electronic Probe, 141.4, 0, 20, 113.12, 5.44, 0.50, si
2017-02-07, 11.95, 16.3, 27.6, 22.05, 0, 0, 5.3, 3.87, 1.9, 1.9, 3.8, 0, 500, 10.72, 1.97, 17.56, 123.84, software, 141.4, 0, 20, 113.12, 5.43, 0.50, si
2017-02-08, 9.5, 12.5, 26.5, 19.35, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 20.69, 3.96, 7.59, 133.81, Electronic Probe, 141.4, 0, 20, 113.12, 5.23, 0.50, si
2017-02-09, 12.85, 15.5, 30.2, 23.0375, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 20.66, 4.28, 7.62, 133.78, software, 141.4, 0, 20, 113.12, 4.83, 0.50, si
2017-02-10, 16.55, 20.1, 33.0, 26.4917, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 1.99, 0.42, 26.29, 115.11, Electronic Probe, 141.4, 0, 20, 113.12, 4.76, 0.50, si
2017-02-11, 12.9, 17.2, 28.6, 22.7542, 8.2, 1.6, 2.7, 2, 1.9, 1.9, 3.8, 0, 500, 3.3, 0.73, 24.98, 116.42, Electronic Probe, 141.4, 0, 20, 113.12, 4.49, 0.50, si
2017-02-12, 11.15, 15.9, 26.4, 20.2625, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, -0.79, -0.17, 29.07, 112.33, Electronic Probe, 141.4, 0, 20, 113.12, 4.58, 0.50, si
2017-02-13, 10.1, 15.0, 25.2, 19.4292, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 7.27, 1.51, 21.01, 120.39, Electronic Probe, 141.4, 0, 20, 113.12, 4.81, 0.50, si
2017-02-14, 11.8, 14.6, 29.0, 21.6708, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 3.21, 0.64, 25.07, 116.33, Electronic Probe, 141.4, 0, 20, 113.12, 4.99, 0.50, si
2017-02-15, 13.7, 17.9, 29.5, 23.4417, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 9.32, 1.90, 18.96, 122.44, Electronic Probe, 141.4, 0, 20, 113.12, 4.91, 0.50, si
2017-02-16, 8.15, 12.6, 23.7, 17.4625, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 12.69, 2.40, 15.59, 125.81, Electronic Probe, 141.4, 0, 20, 113.12, 5.28, 0.50, si
2017-02-17, 12.8, 16.5, 29.1, 22.5875, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 9.84, 1.91, 18.44, 122.96, Electronic Probe, 141.4, 0, 20, 113.12, 5.14, 0.50, si
2017-02-18, 10.35, 15.4, 25.3, 19.5917, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 12.4, 2.43, 15.88, 125.52, Electronic Probe, 141.4, 0, 20, 113.12, 5.11, 0.50, si
2017-02-19, 11.0, 13.8, 28.2, 20.5875, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 9.12, 1.73, 19.16, 122.24, Electronic Probe, 141.4, 0, 20, 113.12, 5.27, 0.50, si
2017-02-20, 10.95, 14.9, 27.0, 21.1167, 0, 0, 2.7, 1.87, 1.9, 1.9, 3.8, 0, 500, 6.17, 1.17, 22.11, 119.29, Electronic Probe, 141.4, 0, 20, 113.12, 5.29, 0.50, si
2017-02-21, 12.15, 15.4, 28.9, 21.8958, 0, 0, 2.7, 1.87, 3.35, 1.9, 6.7, 0, 500, 6.04, 1.20, 22.24, 119.16, Electronic Probe, 141.4, 0, 20, 113.12, 5.05, 0.50, si
2017-02-22, 12.25, 15.5, 29.0, 22.5083, 0, 0, 5.3, 3.87, 3.25, 3.35, 6.5, 0, 500, 7.46, 1.31, 20.82, 120.58, Electronic Probe, 141.4, 0, 20, 113.12, 5.7, 0.50, si
2017-02-23, 14.25, 18.1, 30.4, 23.9292, 0, 0, 2.7, 1.87, 3.1, 3.25, 6.2, 0, 500, 13.41, 2.48, 14.87, 126.53, Electronic Probe, 141.4, 0, 20, 113.12, 5.41, 0.50, si
2017-02-24, 10.05, 14.7, 25.4, 20.4583, 0, 0, 5.3, 3.87, 3.4, 3.1, 6.8, 0, 500, 8.19, 1.48, 20.09, 121.31, Electronic Probe, 141.4, 0, 20, 113.12, 5.55, 0.50, si
2017-02-25, 7.75, 12.6, 22.9, 16.7542, 0, 0, 2.7, 1.87, 3.4, 3.4, 6.8, 0, 500, 6.66, 1.15, 21.62, 119.78, software, 141.4, 0, 20, 113.12, 5.8, 0.50, si
2017-02-26, 9.7, 11.1, 28.3, 19.3292, 0, 0, 2.7, 1.87, 3.4, 3.4, 6.8, 0, 500, 10.36, 1.86, 17.92, 123.48, Electronic Probe, 141.4, 0, 20, 113.12, 5.56, 0.50, si
2017-02-27, 14.25, 17.3, 31.2, 23.8083, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 7.76, 1.63, 20.52, 120.88, Electronic Probe, 141.4, 0, 20, 113.12, 4.76, 0.50, si
2017-02-28, 14.55, 18.7, 30.4, 23.9792, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 4.36, 1.18, 23.92, 117.48, software, 141.4, 0, 20, 113.12, 3.71, 0.50, si
2017-03-01, 12.0, 15.4, 28.6, 21.9333, 0, 0, 5.3, 3.73, 3.4, 3.4, 6.8, 0, 500, 29.17, 8.01, 27.39, 114.01, Electronic Probe, 141.4, 0, 40, 84.84, 3.64, 0.50, si
2017-03-02, 10.7, 14.0, 27.4, 20.1083, 0, 0, 0, 0, 2.92, 3.4, 5.83, 0, 500, 25.77, 6.64, 30.79, 110.61, Electronic Probe, 141.4, 0, 40, 84.84, 3.88, 0.50, si
2017-03-03, 6.1, 12.0, 20.2, 15.3833, 0, 0, 0, 0, 2.12, 2.92, 4.23, 0, 500, 24.42, 5.79, 32.14, 109.26, Electronic Probe, 141.4, 0, 40, 84.84, 4.22, 0.50, si
2017-03-04, 4.8, 9.5, 20.1, 14.3917, 0, 0, 0, 0, 2.21, 2.12, 4.42, 0, 500, 23.46, 4.95, 33.1, 108.3, Electronic Probe, 141.4, 0, 40, 84.84, 4.74, 0.50, si
2017-03-05, 5.9, 8.5, 23.3, 15.9333, 0, 0, 0, 0, 2.29, 2.21, 4.57, 0, 500, 22.45, 4.15, 34.11, 107.29, Electronic Probe, 141.4, 0, 40, 84.84, 5.41, 0.50, si
2017-03-06, 11.1, 13.7, 28.5, 20.7333, 0, 0, 2.7, 1.87, 2.75, 2.29, 5.5, 0, 500, 21.49, 3.69, 35.07, 106.33, Electronic Probe, 141.4, 0, 40, 84.84, 5.82, 0.50, si
2017-03-07, 13.45, 16.9, 30.0, 23.0833, 0, 0, 0, 0, 3.07, 2.75, 6.13, 0, 500, 26.9, 5.39, 29.66, 111.74, Electronic Probe, 141.4, 0, 40, 84.84, 4.99, 0.50, si
2017-03-08, 12.35, 15.7, 29.0, 22.8458, 0, 0, 2.7, 1.87, 3.11, 3.07, 6.22, 0, 500, 25.25, 5.00, 31.31, 110.09, Electronic Probe, 141.4, 0, 40, 84.84, 5.05, 0.50, si
2017-03-09, 12.1, 17.0, 27.2, 21.875, 0, 0, 0, 0, 3.4, 3.11, 6.8, 0, 500, 21.85, 4.53, 34.71, 106.69, software, 141.4, 0, 40, 84.84, 4.82, 0.50, si
2017-03-10, 12.0, 13.5, 30.5, 22.1125, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 21.59, 5.67, 34.97, 106.43, Electronic Probe, 141.4, 0, 40, 84.84, 3.81, 0.50, si
2017-03-11, 13.1, 16.6, 29.6, 22.6417, 0, 0, 2.7, 1.87, 3.4, 3.4, 6.8, 0, 500, 20.06, 5.08, 36.5, 104.9, software, 141.4, 0, 40, 84.84, 3.95, 0.50, si
2017-03-12, 10.2, 13.7, 26.7, 19.725, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 16.66, 4.72, 39.9, 101.5, software, 141.4, 0, 40, 84.84, 3.53, 0.50, si
2017-03-13, 11.15, 13.7, 28.6, 21.1292, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 20.37, 6.12, 36.19, 105.21, Electronic Probe, 141.4, 0, 40, 84.84, 3.33, 0.50, si
2017-03-14, 8.7, 12.3, 25.1, 19.0833, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 16.97, 4.62, 39.59, 101.81, software, 141.4, 0, 40, 84.84, 3.67, 0.50, si
2017-03-15, 4.95, 10.8, 19.1, 13.9083, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 18.09, 3.98, 38.47, 102.93, Electronic Probe, 141.4, 0, 40, 84.84, 4.54, 0.50, si
2017-03-16, 6.45, 9.1, 23.8, 16.5583, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 14.69, 3.20, 41.87, 99.53, software, 141.4, 0, 40, 84.84, 4.59, 0.50, si
2017-03-17, 9.05, 13.0, 25.1, 18.9417, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 16.85, 3.10, 39.71, 101.69, Electronic Probe, 141.4, 0, 40, 84.84, 5.44, 0.50, si
2017-03-18, 8.65, 11.8, 25.5, 17.9958, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 13.45, 2.67, 43.11, 98.29, software, 141.4, 0, 40, 84.84, 5.04, 0.50, si
2017-03-19, 12.85, 13.6, 32.1, 22.6875, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 10.05, 2.06, 46.51, 94.89, software, 141.4, 0, 40, 84.84, 4.88, 0.50, si
2017-03-20, 15.95, 19.4, 32.5, 25.2792, 13.2, 4.1, 0, 0, 3.4, 3.4, 6.8, 0, 500, 10.75, 2.42, 45.81, 95.59, software, 141.4, 0, 40, 84.84, 4.44, 0.50, si
2017-03-21, 15.7, 18.7, 32.7, 25.1667, 0, 0, 2.7, 1.87, 3.4, 3.4, 6.8, 0, 500, 14.75, 3.57, 41.81, 99.59, Electronic Probe, 141.4, 0, 40, 84.84, 4.13, 0.50, si
2017-03-22, 15.75, 19.6, 31.9, 25.0333, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 20.1, 5.61, 36.46, 104.94, Electronic Probe, 141.4, 0, 40, 84.84, 3.58, 0.50, si
2017-03-23, 8.45, 13.0, 23.9, 19.1167, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 18.6, 5.45, 37.96, 103.44, Electronic Probe, 141.4, 0, 40, 84.84, 3.41, 0.50, si
2017-03-24, 4.5, 9.5, 19.5, 14.2042, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 15.2, 4.15, 41.36, 100.04, software, 141.4, 0, 40, 84.84, 3.66, 0.50, si
2017-03-25, 5.25, 7.9, 22.6, 15.0375, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 11.8, 2.88, 44.76, 96.64, software, 141.4, 0, 40, 84.84, 4.1, 0.50, si
2017-03-26, 8.55, 12.3, 24.8, 18.0542, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 8.4, 2.29, 48.16, 93.24, software, 141.4, 0, 40, 84.84, 3.67, 0.50, si
2017-03-27, 6.8, 11.9, 21.7, 16.5083, 0, 0, 5.3, 3.73, 3.4, 3.4, 6.8, 0, 500, 29.37, 7.04, 27.19, 114.21, Electronic Probe, 141.4, 0, 40, 84.84, 4.17, 0.50, si
2017-03-28, 6.15, 9.5, 22.8, 15.5958, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 25.97, 6.17, 30.59, 110.81, software, 141.4, 0, 40, 84.84, 4.21, 0.50, si
2017-03-29, 9.85, 12.5, 27.2, 19.5792, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 27.56, 8.33, 29, 112.4, Electronic Probe, 141.4, 0, 40, 84.84, 3.31, 0.50, si
2017-03-30, 11.85, 15.1, 28.6, 20.8917, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 24.16, 7.77, 32.4, 109, software, 141.4, 0, 40, 84.84, 3.11, 0.50, si
2017-03-31, 6.5, 12.3, 20.7, 16.175, 0, 0, 0, 0, 3.4, 3.4, 6.8, 0, 500, 21.24, 7.72, 35.32, 106.08, Electronic Probe, 141.4, 0, 40, 84.84, 2.75, 0.50, si
2017-04-01, 6.35, 10.1, 22.6, 16.2542, 0, 0, 0, 0, 2.72, 3.4, 6.8, 0, 500, 18.52, 6.52, 38.04, 103.36, software, 141.4, 0, 40, 84.84, 2.84, 0.40, si
2017-04-02, 6.1, 10.5, 21.7, 15.8375, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 15.8, 5.51, 40.76, 100.64, software, 141.4, 0, 40, 84.84, 2.87, 0.40, si
2017-04-03, 8.9, 12.1, 25.7, 18.4458, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 13.08, 5.03, 43.48, 97.92, software, 141.4, 0, 40, 84.84, 2.6, 0.40, si
2017-04-04, 7.25, 13.9, 20.6, 17.2, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 10.36, 3.67, 46.2, 95.2, software, 141.4, 0, 40, 84.84, 2.82, 0.40, si
2017-04-05, 4.7, 10.8, 18.6, 14.1458, 0, 0, 2.7, 1.87, 2.72, 2.72, 6.8, 0, 500, 18.58, 6.45, 37.98, 103.42, Electronic Probe, 141.4, 0, 40, 84.84, 2.88, 0.40, si
2017-04-06, 5.45, 9.3, 21.6, 15.0375, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 25.68, 8.82, 30.88, 110.52, Electronic Probe, 141.4, 0, 40, 84.84, 2.91, 0.40, si
2017-04-07, 7.75, 12.0, 23.5, 17.5167, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 25.74, 8.88, 30.82, 110.58, Electronic Probe, 141.4, 0, 40, 84.84, 2.9, 0.40, si
2017-04-08, 12.0, 16.7, 27.3, 21.0833, 7.8, 1.4, 0, 0, 2.72, 2.72, 6.8, 0, 500, 24.04, 9.62, 32.52, 108.88, Electronic Probe, 141.4, 0, 40, 84.84, 2.5, 0.40, si
2017-04-09, 6.85, 11.4, 22.3, 17.725, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 21.32, 9.52, 35.24, 106.16, software, 141.4, 0, 40, 84.84, 2.24, 0.40, si
2017-04-10, 5.35, 10.7, 20.0, 14.7292, 0.2, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 18.6, 6.50, 37.96, 103.44, software, 141.4, 0, 40, 84.84, 2.86, 0.40, si
2017-04-11, 8.45, 12.8, 24.1, 17.5125, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 15.88, 5.35, 40.68, 100.72, software, 141.4, 0, 40, 84.84, 2.97, 0.40, si
2017-04-12, 5.0, 10.6, 19.4, 14.7042, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 21.04, 6.68, 35.52, 105.88, Electronic Probe, 141.4, 0, 40, 84.84, 3.15, 0.40, si
2017-04-13, 0.0, 4.2, 10.2, 8.0, 4.2, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 18.32, 5.07, 38.24, 103.16, software, 141.4, 0, 40, 84.84, 3.61, 0.40, si
2017-04-14, 0.0, 2.9, 15.2, 8.4417, 0.2, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 15.6, 3.91, 40.96, 100.44, software, 141.4, 0, 40, 84.84, 3.99, 0.40, si
2017-04-15, 1.95, 6.5, 17.4, 11.775, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 12.88, 3.23, 43.68, 97.72, software, 141.4, 0, 40, 84.84, 3.99, 0.40, si
2017-04-16, 6.65, 10.5, 22.8, 16.3, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 10.16, 2.41, 46.4, 95, software, 141.4, 0, 40, 84.84, 4.21, 0.40, si
2017-04-17, 10.45, 14.7, 26.2, 19.625, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 7.44, 1.64, 49.12, 92.28, software, 141.4, 0, 40, 84.84, 4.54, 0.40, si
2017-04-18, 11.1, 14.4, 27.8, 20.2375, 0, 0, 5.3, 3.73, 2.72, 2.72, 6.8, 0, 500, 17.12, 3.65, 39.44, 101.96, Electronic Probe, 141.4, 0, 40, 84.84, 4.69, 0.40, si
2017-04-19, 11.05, 13.7, 28.4, 20.5167, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 14.4, 3.17, 42.16, 99.24, software, 141.4, 0, 40, 84.84, 4.54, 0.40, si
2017-04-20, 11.15, 14.0, 28.3, 20.8333, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 30.68, 6.50, 25.88, 115.52, Electronic Probe, 141.4, 0, 40, 84.84, 4.72, 0.40, si
2017-04-21, 11.6, 14.7, 28.5, 20.7292, 0, 0, 2.7, 1.87, 2.72, 2.72, 6.8, 0, 500, 38.73, 9.76, 17.83, 123.57, Electronic Probe, 141.4, 0, 40, 84.84, 3.97, 0.40, si
2017-04-22, 12.6, 16.5, 28.7, 21.275, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 33.76, 11.11, 22.8, 118.6, Electronic Probe, 141.4, 0, 40, 84.84, 3.04, 0.40, si
2017-04-23, 11.9, 15.3, 28.5, 20.8917, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 30.13, 10.46, 26.43, 114.97, Electronic Probe, 141.4, 0, 40, 84.84, 2.88, 0.40, si
2017-04-24, 10.4, 13.6, 27.2, 19.3292, 0, 0, 2.7, 1.87, 2.72, 2.72, 6.8, 0, 500, 27.88, 8.55, 28.68, 112.72, Electronic Probe, 141.4, 0, 40, 84.84, 3.26, 0.40, si
2017-04-25, 10.1, 13.4, 26.8, 19.7458, 0, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 25.16, 7.34, 31.4, 110, software, 141.4, 0, 40, 84.84, 3.43, 0.40, si
2017-04-26, 7.65, 12.3, 23.0, 17.7375, 0.8, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 32.84, 10.66, 23.72, 117.68, Electronic Probe, 141.4, 0, 40, 84.84, 3.08, 0.40, si
2017-04-27, 6.85, 8.8, 24.9, 16.3667, 0.2, 0, 0, 0, 2.72, 2.72, 6.8, 0, 500, 30.12, 10.72, 26.44, 114.96, software, 141.4, 0, 40, 84.84, 2.81, 0.40, si
