datatime, azm [Ave RZ], m0 [S1 (100 mm)], m1 [S2 (200 mm)], m2 [S3 (300 mm)], m3 [S4 (400 mm)], m4 [S5 (500 mm)], m5 [S6 (600 mm)], t0 [T1 (100 mm)], t1 [T2 (200 mm)], t2 [T3 (300 mm)], t3 [T4 (400 mm)], t4 [T5 (500 mm)], t5 [T6 (600 mm)]
2017-08-01 07:30:08, 89.55, 84.52, 85.89, 91.44, 93.53, 92.38, 89.74, 11.6, 12.4, 12.4, 12.2, 12, 11.4
2017-08-01 08:00:08, 89.5, 84.36, 85.83, 91.44, 93.53, 92.33, 89.74, 11.6, 12.2, 12.4, 12.2, 12, 11.4
2017-08-01 08:30:08, 89.5, 84.31, 85.83, 91.44, 93.53, 92.38, 89.68, 11.4, 12.2, 12.2, 12.2, 12, 11.4
2017-08-01 09:00:08, 89.48, 84.31, 85.72, 91.44, 93.53, 92.38, 89.74, 11.4, 12.2, 12.2, 12.2, 12, 11.6
2017-08-01 09:30:08, 89.44, 84.26, 85.72, 91.4, 93.48, 92.33, 89.68, 11.4, 12.2, 12.2, 12.2, 12, 11.6
2017-08-01 10:00:08, 89.44, 84.2, 85.72, 91.4, 93.53, 92.33, 89.74, 11.4, 12, 12.2, 12.2, 12, 11.6
2017-08-01 10:30:08, 89.42, 84.31, 85.61, 91.36, 93.48, 92.33, 89.74, 11.6, 12, 12.2, 12.2, 12, 11.6
2017-08-01 11:00:08, 89.39, 84.2, 85.61, 91.36, 93.48, 92.29, 89.74, 11.6, 12, 12.2, 12.2, 12, 11.6
2017-08-01 11:30:08, 89.39, 84.2, 85.61, 91.36, 93.48, 92.29, 89.74, 11.6, 12, 12.2, 12.2, 12, 11.6
2017-08-01 12:00:08, 89.37, 84.2, 85.56, 91.32, 93.48, 92.29, 89.74, 11.6, 12, 12.2, 12.2, 12, 11.6
2017-08-01 12:30:08, 89.39, 84.26, 85.61, 91.32, 93.43, 92.33, 89.74, 12.2, 12, 12, 12.2, 12, 11.6
2017-08-01 13:00:08, 89.39, 84.36, 85.56, 91.32, 93.43, 92.29, 89.68, 12.2, 12, 12, 12.2, 12, 11.6
2017-08-01 13:30:08, 89.41, 84.41, 85.61, 91.27, 93.43, 92.33, 89.74, 12.4, 12, 12, 12.2, 12, 11.6
2017-08-01 14:00:08, 89.4, 84.36, 85.56, 91.27, 93.48, 92.33, 89.74, 12.6, 12.2, 12, 12.2, 12, 11.6
2017-08-01 14:30:08, 89.4, 84.41, 85.61, 91.27, 93.43, 92.29, 89.68, 12.6, 12.2, 12, 12.2, 12, 11.6
2017-08-01 15:00:08, 89.39, 84.41, 85.56, 91.27, 93.43, 92.29, 89.74, 12.6, 12.2, 12, 12.2, 12, 11.6
2017-08-01 15:30:08, 89.4, 84.41, 85.61, 91.27, 93.39, 92.29, 89.74, 13, 12.4, 12, 12.2, 12, 11.6
2017-08-01 16:00:08, 89.4, 84.41, 85.61, 91.23, 93.43, 92.29, 89.8, 13.2, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 16:30:08, 89.4, 84.47, 85.61, 91.23, 93.39, 92.29, 89.74, 13, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 17:00:08, 89.38, 84.41, 85.56, 91.23, 93.39, 92.29, 89.74, 13, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 17:30:08, 89.36, 84.36, 85.56, 91.23, 93.39, 92.24, 89.8, 13, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 18:00:08, 89.35, 84.31, 85.56, 91.23, 93.39, 92.24, 89.8, 12.6, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 18:30:08, 89.36, 84.36, 85.56, 91.19, 93.39, 92.29, 89.8, 12.6, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 19:00:08, 89.34, 84.36, 85.51, 91.19, 93.39, 92.24, 89.8, 12.4, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 19:30:08, 89.35, 84.36, 85.45, 91.23, 93.39, 92.29, 89.8, 12.4, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 20:00:08, 89.31, 84.2, 85.51, 91.23, 93.34, 92.24, 89.8, 12.2, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 20:30:08, 89.27, 84.15, 85.45, 91.14, 93.34, 92.24, 89.74, 12.2, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 21:00:08, 89.26, 84.09, 85.45, 91.19, 93.34, 92.24, 89.74, 12, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 21:30:08, 89.24, 84.09, 85.4, 91.14, 93.34, 92.24, 89.8, 12, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 22:00:08, 89.21, 83.99, 85.35, 91.14, 93.34, 92.24, 89.74, 11.6, 12.4, 12.2, 12.2, 12, 11.6
2017-08-01 22:30:08, 89.21, 84.04, 85.35, 91.14, 93.29, 92.24, 89.8, 11.6, 12.2, 12.2, 12.2, 12, 11.6
2017-08-01 23:00:08, 89.2, 83.99, 85.35, 91.14, 93.29, 92.24, 89.74, 11.6, 12.2, 12.2, 12.2, 12, 11.6
2017-08-01 23:30:08, 89.19, 83.99, 85.35, 91.14, 93.29, 92.19, 89.74, 11.6, 12.2, 12.2, 12.2, 12, 11.6
2017-08-02 00:00:08, 89.28, 84.36, 85.4, 91.1, 93.25, 92.29, 89.74, 11.6, 12.2, 12.2, 12.2, 12, 11.6
2017-08-02 00:30:08, 89.27, 84.31, 85.35, 91.1, 93.25, 92.33, 89.86, 11.4, 12.2, 12.2, 12.2, 12, 11.6
2017-08-02 01:00:08, 89.28, 84.41, 85.35, 91.06, 93.25, 92.33, 89.92, 11.4, 12, 12.2, 12.2, 12, 11.6
2017-08-02 01:30:08, 89.32, 84.52, 85.35, 91.06, 93.29, 92.38, 90.1, 11.4, 12, 12.2, 12.2, 12, 11.6
2017-08-02 02:00:08, 89.29, 84.52, 85.35, 91.01, 93.25, 92.33, 89.98, 11.4, 12, 12.2, 12.2, 12, 11.6
2017-08-02 02:30:08, 89.3, 84.58, 85.35, 91.01, 93.25, 92.33, 90.03, 11.4, 12, 12, 12.2, 12, 11.6
2017-08-02 03:00:08, 89.29, 84.63, 85.3, 91.01, 93.2, 92.33, 89.98, 11.4, 12, 12, 12.2, 12, 11.6
2017-08-02 03:30:08, 89.28, 84.68, 85.24, 91.01, 93.2, 92.29, 89.92, 11.4, 12, 12, 12.2, 12, 12
2017-08-02 04:00:08, 89.29, 84.68, 85.24, 90.97, 93.2, 92.33, 90.03, 11.2, 12, 12, 12.2, 12, 12
2017-08-02 04:30:08, 89.28, 84.73, 85.19, 90.93, 93.2, 92.33, 90.03, 11.2, 11.6, 12, 12.2, 12, 12
2017-08-02 05:00:08, 89.32, 84.84, 85.24, 90.93, 93.25, 92.33, 90.16, 11.2, 11.6, 12, 12.2, 12, 12
2017-08-02 05:30:08, 89.29, 84.84, 85.19, 90.93, 93.2, 92.29, 90.03, 11.2, 11.6, 12, 12.2, 12, 12
2017-08-02 06:00:08, 89.29, 84.9, 85.19, 90.93, 93.15, 92.29, 89.98, 11.2, 11.6, 12, 12.2, 12, 12
2017-08-02 06:30:08, 89.32, 85, 85.13, 90.93, 93.2, 92.33, 90.1, 11, 11.6, 12, 12.2, 12, 12
2017-08-02 07:00:08, 89.32, 85.05, 85.13, 90.88, 93.2, 92.33, 90.1, 11, 11.6, 12, 12.2, 12, 12
2017-08-02 07:30:08, 89.38, 85.32, 85.13, 90.88, 93.2, 92.38, 90.22, 11, 11.6, 12, 12.2, 12, 12
2017-08-02 08:00:08, 89.43, 85.64, 85.13, 90.88, 93.15, 92.33, 90.16, 11, 11.4, 11.6, 12, 12, 12
2017-08-02 08:30:08, 89.47, 85.96, 85.08, 90.84, 93.15, 92.33, 90.16, 11, 11.4, 11.6, 12, 12, 12
2017-08-02 09:00:08, 89.51, 86.28, 85.03, 90.8, 93.15, 92.29, 90.03, 11, 11.4, 11.6, 12, 12, 12
2017-08-02 09:30:08, 89.54, 86.5, 85.03, 90.84, 93.1, 92.24, 89.98, 11, 11.4, 11.6, 12, 12, 12
2017-08-02 10:00:08, 89.58, 86.82, 85.03, 90.8, 93.05, 92.19, 89.8, 11.2, 11.4, 11.6, 12, 12, 12
2017-08-02 10:30:08, 89.58, 86.98, 84.92, 90.8, 93.05, 92.14, 89.56, 11.6, 11.4, 11.6, 12, 12, 12
2017-08-02 11:00:08, 89.62, 87.29, 84.92, 90.8, 93.01, 92.1, 89.5, 12, 11.4, 11.6, 12, 12, 12
2017-08-02 11:30:08, 89.69, 87.56, 84.92, 90.8, 93.05, 92.1, 89.5, 12.2, 11.6, 11.6, 12, 12, 12
2017-08-02 12:00:08, 89.72, 87.72, 84.92, 90.8, 93.05, 92.1, 89.56, 13, 11.6, 11.6, 12, 12, 12
2017-08-02 12:30:08, 89.74, 87.89, 84.92, 90.8, 93.05, 92.05, 89.56, 13.4, 12, 11.6, 12, 12, 12
2017-08-02 13:00:08, 89.73, 87.89, 84.97, 90.75, 93.01, 92.05, 89.56, 13.6, 12, 11.6, 12, 12, 12
2017-08-02 13:30:08, 89.77, 87.99, 85.03, 90.75, 93.01, 92.05, 89.56, 14, 12.2, 11.6, 12, 12, 12
2017-08-02 14:00:08, 89.77, 87.99, 85.03, 90.75, 93.05, 92.05, 89.56, 14.2, 12.4, 12, 12, 12, 12
2017-08-02 14:30:08, 89.77, 87.99, 85.08, 90.75, 93.01, 92, 89.56, 14.4, 12.4, 12, 12, 12, 12
2017-08-02 15:00:08, 89.78, 88.04, 85.08, 90.75, 93.01, 92, 89.5, 14.4, 12.6, 12, 12, 12, 12
2017-08-02 15:30:08, 89.8, 88.1, 85.13, 90.75, 92.96, 92.05, 89.56, 15, 13, 12, 12, 12, 12
2017-08-02 16:00:08, 89.82, 88.15, 85.13, 90.75, 93.01, 92.05, 89.56, 15.4, 13, 12.2, 12, 12, 12
2017-08-02 16:30:08, 89.8, 88.04, 85.19, 90.75, 92.96, 92.05, 89.5, 15.2, 13.2, 12.2, 12, 12, 12
2017-08-02 17:00:08, 89.8, 87.99, 85.24, 90.75, 93.01, 92, 89.5, 15.2, 13.4, 12.2, 12, 12, 12
2017-08-02 17:30:08, 89.79, 87.94, 85.19, 90.8, 92.96, 92.05, 89.56, 15, 13.4, 12.4, 12.2, 12, 12
2017-08-02 18:00:08, 89.81, 88.1, 85.19, 90.8, 92.96, 92, 89.56, 14.4, 13.6, 12.4, 12.2, 12, 12
2017-08-02 18:30:08, 89.77, 87.99, 85.19, 90.75, 92.96, 91.95, 89.5, 14, 13.6, 12.6, 12.2, 12, 12
2017-08-02 19:00:08, 89.76, 87.83, 85.19, 90.8, 92.96, 92, 89.5, 13.6, 13.6, 12.6, 12.2, 12, 12
2017-08-02 19:30:08, 89.7, 87.62, 85.19, 90.75, 92.96, 92, 89.5, 13.2, 13.4, 12.6, 12.2, 12, 12
2017-08-02 20:00:08, 89.67, 87.51, 85.13, 90.75, 93.01, 91.95, 89.5, 13, 13.4, 12.6, 12.2, 12, 12
2017-08-02 20:30:08, 89.65, 87.4, 85.13, 90.75, 92.96, 92, 89.44, 12.4, 13.2, 12.6, 12.4, 12, 12
2017-08-02 21:00:08, 89.61, 87.35, 85.03, 90.75, 92.96, 91.95, 89.5, 12.2, 13.2, 12.6, 12.4, 12, 12
2017-08-02 21:30:08, 89.58, 87.25, 85.03, 90.71, 92.96, 91.95, 89.5, 12, 13, 12.6, 12.4, 12, 12
2017-08-02 22:00:08, 89.56, 87.19, 85.03, 90.71, 92.91, 91.95, 89.44, 11.6, 13, 12.6, 12.4, 12, 12
2017-08-02 22:30:08, 89.56, 87.19, 84.97, 90.71, 92.96, 91.95, 89.44, 11.4, 12.6, 12.6, 12.4, 12.2, 12
2017-08-02 23:00:08, 89.52, 87.14, 84.92, 90.67, 92.91, 91.95, 89.44, 11.2, 12.6, 12.6, 12.4, 12.2, 12
2017-08-02 23:30:08, 89.53, 87.14, 84.92, 90.67, 92.96, 91.95, 89.44, 11, 12.4, 12.6, 12.4, 12.2, 12
2017-08-03 00:00:08, 89.5, 87.19, 84.81, 90.63, 92.91, 91.95, 89.44, 10.6, 12.2, 12.4, 12.4, 12.2, 12
2017-08-03 00:30:08, 89.49, 87.14, 84.81, 90.63, 92.91, 91.95, 89.39, 10.4, 12.2, 12.4, 12.4, 12.2, 12
2017-08-03 01:00:08, 89.48, 87.08, 84.81, 90.63, 92.91, 91.95, 89.44, 10.2, 12, 12.4, 12.4, 12.2, 12
2017-08-03 01:30:08, 89.43, 86.98, 84.75, 90.58, 92.91, 91.91, 89.44, 10, 12, 12.4, 12.4, 12.2, 12
2017-08-03 02:00:08, 89.4, 86.92, 84.7, 90.58, 92.86, 91.91, 89.39, 10, 11.6, 12.2, 12.4, 12.2, 12
2017-08-03 02:30:08, 89.4, 86.92, 84.7, 90.58, 92.86, 91.95, 89.44, 9.6, 11.6, 12.2, 12.4, 12.2, 12
2017-08-03 03:00:08, 89.37, 86.87, 84.65, 90.58, 92.86, 91.91, 89.44, 9.4, 11.4, 12.2, 12.4, 12.2, 12
2017-08-03 03:30:08, 89.36, 86.92, 84.6, 90.5, 92.86, 91.91, 89.44, 9.2, 11.2, 12, 12.4, 12.2, 12
2017-08-03 04:00:08, 89.32, 86.76, 84.6, 90.5, 92.82, 91.95, 89.44, 9.2, 11.2, 12, 12.4, 12.2, 12
2017-08-03 04:30:08, 89.31, 86.71, 84.6, 90.5, 92.82, 91.91, 89.39, 9, 11, 12, 12.4, 12.2, 12
2017-08-03 05:00:08, 89.28, 86.71, 84.54, 90.45, 92.77, 91.91, 89.39, 9, 11, 12, 12.2, 12.2, 12
2017-08-03 05:30:08, 89.27, 86.76, 84.49, 90.45, 92.77, 91.86, 89.39, 8.6, 10.6, 11.6, 12.2, 12.2, 12
2017-08-03 06:00:08, 89.21, 86.55, 84.44, 90.45, 92.77, 91.86, 89.39, 8.4, 10.6, 11.6, 12.2, 12.2, 12
2017-08-03 06:30:08, 89.19, 86.5, 84.44, 90.41, 92.77, 91.86, 89.39, 8.4, 10.4, 11.6, 12.2, 12.2, 12
2017-08-03 07:00:08, 89.2, 86.5, 84.44, 90.36, 92.77, 91.91, 89.39, 8.2, 10.4, 11.4, 12.2, 12.2, 12
2017-08-03 07:30:08, 89.16, 86.44, 84.38, 90.36, 92.77, 91.86, 89.39, 8.2, 10.2, 11.4, 12.2, 12.2, 12
2017-08-03 08:00:08, 89.16, 86.44, 84.38, 90.36, 92.72, 91.91, 89.5, 8, 10.2, 11.4, 12, 12.2, 12
2017-08-03 08:30:08, 89.16, 86.44, 84.38, 90.36, 92.77, 91.86, 89.44, 8, 10.2, 11.2, 12, 12.2, 12
2017-08-03 09:00:08, 89.15, 86.5, 84.33, 90.32, 92.72, 91.86, 89.44, 8.2, 10, 11.2, 12, 12, 12
2017-08-03 09:30:08, 89.17, 86.6, 84.33, 90.32, 92.72, 91.86, 89.44, 8.4, 10, 11.2, 12, 12, 12
2017-08-03 10:00:08, 89.17, 86.71, 84.33, 90.28, 92.67, 91.86, 89.44, 9, 10, 11, 12, 12, 12
2017-08-03 10:30:08, 89.19, 86.82, 84.33, 90.28, 92.67, 91.86, 89.44, 9.4, 10, 11, 11.6, 12, 12
2017-08-03 11:00:08, 89.23, 87.03, 84.33, 90.23, 92.67, 91.86, 89.44, 10.2, 10, 11, 11.6, 12, 12
2017-08-03 11:30:08, 89.26, 87.19, 84.38, 90.23, 92.63, 91.86, 89.5, 11, 10, 11, 11.6, 12, 12
2017-08-03 12:00:08, 89.28, 87.35, 84.38, 90.23, 92.63, 91.81, 89.44, 11.6, 10.2, 11, 11.6, 12, 12
2017-08-03 12:30:08, 89.33, 87.46, 84.49, 90.23, 92.63, 91.86, 89.44, 12.4, 10.4, 11, 11.6, 12, 12
2017-08-03 13:00:08, 89.37, 87.56, 84.54, 90.23, 92.63, 91.86, 89.5, 13, 10.6, 11, 11.6, 12, 12
2017-08-03 13:30:08, 89.35, 87.56, 84.54, 90.19, 92.63, 91.81, 89.44, 13.2, 11, 11, 11.6, 12, 12
2017-08-03 14:00:09, 89.37, 87.51, 84.65, 90.23, 92.63, 91.81, 89.44, 13.2, 11.2, 11, 11.4, 11.6, 12
2017-08-03 14:30:09, 89.39, 87.62, 84.7, 90.23, 92.63, 91.76, 89.44, 13.4, 11.4, 11, 11.4, 11.6, 12
2017-08-03 15:00:09, 89.41, 87.78, 84.7, 90.23, 92.58, 91.76, 89.44, 14, 11.6, 11.2, 11.4, 11.6, 12
2017-08-03 15:30:08, 89.43, 87.89, 84.7, 90.23, 92.58, 91.76, 89.44, 14.4, 12, 11.2, 11.4, 11.6, 12
2017-08-03 16:00:09, 89.43, 87.83, 84.75, 90.23, 92.58, 91.76, 89.44, 14.6, 12.2, 11.4, 11.4, 11.6, 12
2017-08-03 16:30:08, 89.45, 87.78, 84.86, 90.28, 92.58, 91.76, 89.44, 14.6, 12.4, 11.4, 11.6, 11.6, 12
2017-08-03 17:00:08, 89.42, 87.67, 84.86, 90.23, 92.58, 91.76, 89.44, 14.4, 12.6, 11.4, 11.6, 11.6, 12
2017-08-03 17:30:08, 89.38, 87.46, 84.86, 90.23, 92.58, 91.76, 89.39, 14, 12.6, 11.6, 11.6, 11.6, 12
2017-08-03 18:00:08, 89.34, 87.25, 84.86, 90.28, 92.53, 91.76, 89.44, 13.6, 12.6, 11.6, 11.6, 11.6, 12
2017-08-03 18:30:08, 89.33, 87.25, 84.86, 90.28, 92.53, 91.72, 89.39, 13.2, 12.6, 12, 11.6, 11.6, 12
2017-08-03 19:00:08, 89.32, 87.14, 84.86, 90.28, 92.58, 91.76, 89.39, 13, 12.6, 12, 11.6, 11.6, 12
2017-08-03 19:30:08, 89.29, 87.03, 84.86, 90.28, 92.58, 91.72, 89.39, 12.4, 12.6, 12, 11.6, 11.6, 12
2017-08-03 20:00:08, 89.26, 86.87, 84.81, 90.28, 92.58, 91.76, 89.39, 12.2, 12.6, 12, 12, 11.6, 12
2017-08-03 20:30:08, 89.17, 86.5, 84.75, 90.28, 92.58, 91.72, 89.39, 11.6, 12.4, 12.2, 12, 11.6, 12
2017-08-03 21:00:08, 89.13, 86.39, 84.75, 90.28, 92.58, 91.67, 89.39, 11.4, 12.4, 12.2, 12, 11.6, 12
2017-08-03 21:30:08, 89.1, 86.28, 84.7, 90.23, 92.58, 91.72, 89.39, 11.2, 12.2, 12.2, 12, 11.6, 12
2017-08-03 22:00:08, 89.08, 86.18, 84.7, 90.23, 92.58, 91.72, 89.39, 11, 12.2, 12.2, 12, 12, 12
2017-08-03 22:30:08, 89.04, 86.07, 84.65, 90.23, 92.53, 91.72, 89.39, 10.6, 12, 12.2, 12, 12, 12
2017-08-03 23:00:08, 89, 85.96, 84.6, 90.19, 92.58, 91.67, 89.39, 10.4, 12, 12, 12, 12, 12
2017-08-03 23:30:08, 89, 85.96, 84.6, 90.19, 92.53, 91.72, 89.39, 10.2, 11.6, 12, 12, 12, 12
2017-08-04 00:00:08, 88.98, 85.91, 84.54, 90.19, 92.53, 91.72, 89.33, 10.2, 11.6, 12, 12, 12, 12
2017-08-04 00:30:08, 88.94, 85.8, 84.49, 90.14, 92.53, 91.72, 89.39, 10, 11.4, 12, 12, 12, 12
2017-08-04 01:00:08, 88.91, 85.69, 84.49, 90.19, 92.48, 91.72, 89.39, 9.6, 11.4, 12, 12, 12, 12
2017-08-04 01:30:08, 88.89, 85.64, 84.44, 90.14, 92.53, 91.72, 89.39, 9.6, 11.2, 11.6, 12, 12, 12
2017-08-04 02:00:08, 88.85, 85.59, 84.38, 90.1, 92.53, 91.67, 89.39, 9.4, 11.2, 11.6, 12, 12, 12
2017-08-04 02:30:08, 88.83, 85.48, 84.38, 90.1, 92.48, 91.72, 89.39, 9.4, 11, 11.6, 12, 12, 12
2017-08-04 03:00:08, 88.81, 85.43, 84.38, 90.1, 92.48, 91.67, 89.44, 9.2, 11, 11.6, 12, 12, 12
2017-08-04 03:30:08, 88.8, 85.48, 84.33, 90.06, 92.48, 91.67, 89.39, 9, 10.6, 11.4, 12, 12, 12
2017-08-04 04:00:08, 88.79, 85.43, 84.33, 90.06, 92.44, 91.72, 89.44, 9, 10.6, 11.4, 12, 12, 12
2017-08-04 04:30:08, 88.79, 85.48, 84.33, 90.06, 92.44, 91.67, 89.39, 8.6, 10.6, 11.4, 12, 12, 12
2017-08-04 05:00:08, 88.75, 85.32, 84.22, 90.01, 92.48, 91.72, 89.44, 8.6, 10.4, 11.4, 12, 12, 12
2017-08-04 05:30:08, 88.73, 85.32, 84.22, 90.01, 92.44, 91.67, 89.39, 8.4, 10.4, 11.2, 12, 12, 12
2017-08-04 06:00:08, 88.71, 85.22, 84.22, 90.01, 92.44, 91.67, 89.44, 8.4, 10.2, 11.2, 12, 12, 12
2017-08-04 06:30:08, 88.7, 85.22, 84.17, 90.01, 92.44, 91.67, 89.44, 8.2, 10.2, 11.2, 11.6, 12, 12
2017-08-04 07:00:08, 88.67, 85.22, 84.11, 89.97, 92.39, 91.67, 89.39, 8.2, 10.2, 11.2, 11.6, 12, 12
2017-08-04 07:30:08, 88.65, 85.16, 84.17, 89.93, 92.39, 91.62, 89.44, 8, 10, 11, 11.6, 12, 12
2017-08-04 08:00:08, 88.65, 85.16, 84.11, 89.93, 92.39, 91.67, 89.39, 8, 10, 11, 11.6, 12, 12
2017-08-04 08:30:08, 88.63, 85.16, 84.11, 89.93, 92.34, 91.62, 89.33, 8, 9.6, 11, 11.6, 12, 12
2017-08-04 09:00:08, 88.61, 85.16, 84.06, 89.88, 92.34, 91.62, 89.39, 8, 9.6, 10.6, 11.6, 11.6, 12
2017-08-04 09:30:08, 88.63, 85.22, 84.06, 89.88, 92.34, 91.62, 89.33, 8, 9.6, 10.6, 11.4, 11.6, 12
2017-08-04 10:00:08, 88.62, 85.27, 84, 89.88, 92.34, 91.62, 89.33, 8.2, 9.4, 10.6, 11.4, 11.6, 12
2017-08-04 10:30:08, 88.62, 85.27, 84.06, 89.84, 92.29, 91.62, 89.39, 8.4, 9.4, 10.6, 11.4, 11.6, 12
2017-08-04 11:00:08, 88.62, 85.37, 84, 89.84, 92.29, 91.57, 89.33, 9, 9.4, 10.4, 11.4, 11.6, 12
2017-08-04 11:30:08, 88.65, 85.59, 84, 89.84, 92.25, 91.57, 89.33, 9.6, 9.6, 10.4, 11.4, 11.6, 12
2017-08-04 12:00:08, 88.7, 85.75, 84.06, 89.8, 92.29, 91.62, 89.27, 10.4, 9.6, 10.4, 11.4, 11.6, 12
2017-08-04 12:30:08, 88.72, 85.86, 84.06, 89.84, 92.29, 91.57, 89.33, 11.2, 10, 10.4, 11.4, 11.6, 12
2017-08-04 13:00:09, 88.75, 86.01, 84.11, 89.8, 92.25, 91.57, 89.33, 12, 10.2, 10.4, 11.2, 11.6, 12
2017-08-04 13:30:09, 88.77, 86.07, 84.17, 89.8, 92.25, 91.57, 89.33, 12.2, 10.4, 10.4, 11.2, 11.6, 12
2017-08-04 14:00:09, 88.78, 86.07, 84.22, 89.8, 92.25, 91.57, 89.27, 12.4, 10.6, 10.4, 11.2, 11.6, 11.6
2017-08-04 14:30:09, 88.79, 86.12, 84.22, 89.8, 92.25, 91.57, 89.33, 12.6, 11, 10.6, 11.2, 11.4, 11.6
2017-08-04 15:00:09, 88.84, 86.28, 84.33, 89.8, 92.25, 91.53, 89.33, 13.4, 11.2, 10.6, 11.2, 11.4, 11.6
2017-08-04 15:30:09, 88.85, 86.33, 84.33, 89.8, 92.25, 91.53, 89.27, 14, 11.2, 10.6, 11.2, 11.4, 11.6
2017-08-04 16:00:08, 88.89, 86.44, 84.38, 89.84, 92.25, 91.53, 89.27, 14.2, 11.4, 11, 11.2, 11.4, 11.6
2017-08-04 16:30:09, 88.88, 86.33, 84.44, 89.84, 92.25, 91.53, 89.27, 14.2, 11.6, 11, 11.2, 11.4, 11.6
2017-08-04 17:00:08, 88.87, 86.23, 84.49, 89.88, 92.2, 91.53, 89.33, 14, 12, 11.2, 11.2, 11.4, 11.6
2017-08-04 17:30:08, 88.84, 86.12, 84.49, 89.84, 92.2, 91.53, 89.27, 13.4, 12.2, 11.2, 11.2, 11.4, 11.6
2017-08-04 18:00:08, 88.8, 85.96, 84.49, 89.84, 92.2, 91.53, 89.27, 13.2, 12.2, 11.4, 11.4, 11.4, 11.6
2017-08-04 18:30:08, 88.77, 85.86, 84.49, 89.84, 92.2, 91.48, 89.27, 12.6, 12.2, 11.4, 11.4, 11.4, 11.6
2017-08-04 19:00:08, 88.8, 85.86, 84.49, 89.88, 92.25, 91.53, 89.27, 12.4, 12.2, 11.4, 11.4, 11.4, 11.6
2017-08-04 19:30:08, 88.75, 85.69, 84.44, 89.84, 92.25, 91.53, 89.27, 12, 12.2, 11.6, 11.4, 11.4, 11.6
2017-08-04 20:00:08, 88.72, 85.59, 84.49, 89.84, 92.2, 91.48, 89.27, 11.6, 12.2, 11.6, 11.4, 11.4, 11.6
