datatime, azm [Ave RZ], m0 [S1 (100 mm)], m1 [S2 (200 mm)], m2 [S3 (305 mm)], m3 [S4 (400 mm)], m4 [S5 (600 mm)], m5 [S6 (800 mm)], t0 [T1 (100 mm)], t1 [T2 (200 mm)], t2 [T3 (305 mm)], t3 [T4 (400 mm)], t4 [T5 (600 mm)], t5 [T6 (800 mm)]
2017-08-01 00:00:00, 93.75, 95.89, 93.03, 91.53, 94.54, 94.53, 89.64, 8.5, 8, 8.33, 8, 8, 8
2017-08-01 00:30:00, 93.73, 95.89, 92.99, 91.5, 94.54, 94.53, 89.64, 8.5, 8, 8.33, 8, 8, 8
2017-08-01 01:00:00, 93.73, 95.89, 92.99, 91.53, 94.5, 94.53, 89.64, 8.5, 8, 8.33, 8, 8, 8
2017-08-01 01:30:00, 93.7, 95.85, 92.95, 91.5, 94.5, 94.53, 89.64, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 02:00:00, 93.71, 95.85, 92.95, 91.5, 94.54, 94.53, 89.64, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 02:30:00, 93.7, 95.85, 92.95, 91.5, 94.5, 94.49, 89.64, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 03:00:00, 93.69, 95.8, 92.95, 91.5, 94.5, 94.53, 89.59, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 03:30:00, 93.69, 95.8, 92.95, 91.5, 94.5, 94.49, 89.64, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 04:00:00, 93.69, 95.8, 92.95, 91.46, 94.54, 94.49, 89.59, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 04:30:00, 93.68, 95.8, 92.91, 91.5, 94.5, 94.45, 89.54, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 05:00:00, 93.67, 95.8, 92.91, 91.46, 94.5, 94.49, 89.54, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 05:30:00, 93.67, 95.85, 92.91, 91.46, 94.46, 94.45, 89.54, 8.33, 8, 8.33, 8, 8, 8
2017-08-01 06:00:00, 93.69, 95.89, 92.91, 91.46, 94.5, 94.45, 89.45, 8.33, 8, 8.33, 8, 8, 8.33
2017-08-01 06:30:00, 93.68, 95.89, 92.91, 91.46, 94.46, 94.45, 89.4, 8.33, 8, 8.33, 8, 8, 8.33
2017-08-01 07:00:00, 93.69, 95.99, 92.91, 91.46, 94.39, 94.37, 89.45, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 07:30:00, 93.7, 95.99, 92.95, 91.46, 94.42, 94.33, 89.4, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 08:30:00, 93.7, 95.99, 92.95, 91.46, 94.42, 94.37, 89.45, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 09:00:00, 93.72, 96.08, 92.91, 91.5, 94.39, 94.37, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 09:30:00, 93.73, 96.08, 92.95, 91.46, 94.42, 94.37, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 10:00:00, 93.75, 96.12, 92.95, 91.5, 94.42, 94.33, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 10:30:00, 93.74, 96.08, 92.95, 91.5, 94.42, 94.33, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 11:00:00, 93.73, 96.12, 92.91, 91.5, 94.39, 94.33, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 11:30:00, 93.72, 96.08, 92.91, 91.5, 94.39, 94.33, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 12:00:00, 93.73, 96.08, 92.95, 91.5, 94.39, 94.33, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 12:30:00, 93.73, 96.08, 92.95, 91.5, 94.39, 94.33, 89.35, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 13:00:00, 93.72, 96.08, 92.91, 91.5, 94.39, 94.33, 89.35, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 13:30:00, 93.72, 96.08, 92.95, 91.46, 94.39, 94.33, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 14:00:00, 93.71, 96.08, 92.91, 91.5, 94.35, 94.33, 89.35, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 14:30:00, 93.72, 96.03, 92.95, 91.5, 94.39, 94.29, 89.35, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 15:00:00, 93.72, 96.08, 92.95, 91.46, 94.39, 94.29, 89.4, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 15:30:00, 93.71, 96.08, 92.91, 91.5, 94.35, 94.29, 89.35, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 16:00:00, 93.71, 96.08, 92.95, 91.46, 94.35, 94.29, 89.35, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 16:30:00, 93.67, 95.94, 92.91, 91.5, 94.35, 94.29, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 17:00:00, 93.68, 95.99, 92.91, 91.46, 94.35, 94.29, 89.35, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 17:30:00, 93.65, 95.89, 92.91, 91.46, 94.35, 94.29, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 18:00:00, 93.65, 95.89, 92.91, 91.46, 94.35, 94.29, 89.35, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 18:30:00, 93.64, 95.85, 92.91, 91.46, 94.35, 94.29, 89.35, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 19:00:00, 93.64, 95.85, 92.91, 91.46, 94.35, 94.29, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 19:30:00, 93.65, 95.89, 92.91, 91.46, 94.35, 94.29, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 20:00:00, 93.63, 95.85, 92.86, 91.46, 94.35, 94.25, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 20:30:00, 93.62, 95.8, 92.86, 91.46, 94.35, 94.29, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 21:00:00, 93.61, 95.85, 92.86, 91.43, 94.31, 94.25, 89.3, 8.33, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 21:30:00, 93.63, 95.89, 92.86, 91.46, 94.31, 94.25, 89.3, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 22:00:00, 93.64, 95.89, 92.86, 91.46, 94.35, 94.25, 89.3, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 22:30:00, 93.63, 95.89, 92.86, 91.46, 94.31, 94.25, 89.25, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 23:00:00, 93.63, 95.89, 92.86, 91.46, 94.31, 94.25, 89.3, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-01 23:30:00, 93.64, 95.89, 92.91, 91.43, 94.31, 94.25, 89.25, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 00:00:00, 93.61, 95.85, 92.86, 91.43, 94.31, 94.25, 89.25, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 00:30:00, 93.62, 95.89, 92.86, 91.4, 94.31, 94.17, 89.21, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 01:00:00, 93.69, 96.17, 92.86, 91.4, 94.31, 94.17, 89.11, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 01:30:00, 93.86, 96.85, 92.86, 91.4, 94.31, 94.17, 89.11, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 02:00:00, 93.93, 97.17, 92.86, 91.4, 94.28, 94.13, 89.06, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 02:30:00, 93.97, 97.31, 92.91, 91.4, 94.28, 94.09, 89.06, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 03:00:00, 94.03, 97.49, 92.95, 91.4, 94.28, 94.13, 89.06, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 03:30:00, 94.07, 97.62, 92.99, 91.4, 94.28, 94.09, 89.06, 8, 8, 8.33, 8.33, 8.33, 8.33
2017-08-02 04:00:00, 94.14, 97.81, 93.08, 91.43, 94.24, 94.09, 89.06, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 04:30:00, 94.24, 98.17, 93.08, 91.46, 94.24, 94.09, 89.01, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 05:00:00, 94.41, 98.77, 93.16, 91.43, 94.28, 94.09, 88.96, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 05:30:00, 94.66, 99.77, 93.2, 91.43, 94.24, 94.09, 88.96, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 06:00:00, 94.77, 100.09, 93.24, 91.46, 94.28, 94.09, 88.96, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 06:30:00, 94.84, 100.32, 93.32, 91.5, 94.24, 94.05, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 07:00:00, 95.2, 101.64, 93.41, 91.5, 94.24, 94.01, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 07:30:00, 95.84, 103.65, 93.95, 91.53, 94.24, 93.97, 88.87, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 08:00:00, 97.46, 103.92, 100.08, 91.59, 94.24, 94.01, 88.87, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 08:30:00, 97.49, 103.46, 100.54, 91.73, 94.24, 94.01, 88.87, 8, 7.83, 8.33, 8.33, 8.33, 8.33
2017-08-02 09:00:00, 97.48, 103.14, 100.58, 91.93, 94.28, 94.01, 88.87, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 09:30:00, 97.45, 102.87, 100.54, 92.09, 94.31, 94.01, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 10:00:00, 97.41, 102.69, 100.38, 92.26, 94.31, 94.01, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 10:30:00, 97.36, 102.51, 100.17, 92.43, 94.35, 94.01, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 11:00:00, 97.29, 102.28, 99.96, 92.53, 94.39, 94.01, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 11:30:00, 97.23, 102.14, 99.67, 92.66, 94.46, 94.01, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 12:00:00, 97.18, 102.05, 99.46, 92.72, 94.5, 94.05, 88.96, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 12:30:00, 97.11, 101.91, 99.25, 92.76, 94.54, 94.05, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 13:00:00, 97.06, 101.78, 99.08, 92.82, 94.57, 94.09, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 13:30:00, 97.04, 101.68, 98.91, 92.96, 94.61, 94.09, 88.92, 8, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 14:00:00, 96.94, 101.46, 98.75, 92.89, 94.64, 94.09, 88.96, 8.33, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 14:30:00, 96.89, 101.41, 98.58, 92.89, 94.68, 94.09, 88.96, 8.33, 7.83, 8.33, 8.33, 8.33, 8.5
2017-08-02 15:00:00, 96.83, 101.27, 98.42, 92.96, 94.68, 94.09, 88.96, 8.33, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 15:30:00, 96.77, 101.18, 98.25, 92.96, 94.68, 94.09, 88.96, 8.33, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 16:00:00, 96.73, 101.09, 98.17, 92.96, 94.72, 94.13, 88.96, 8.33, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 16:30:00, 96.7, 101, 98.04, 92.99, 94.75, 94.13, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 17:00:00, 96.64, 100.95, 97.91, 92.92, 94.75, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 17:30:00, 96.61, 100.86, 97.83, 92.99, 94.75, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 18:00:00, 96.57, 100.77, 97.75, 92.96, 94.79, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 18:30:00, 96.53, 100.73, 97.62, 92.99, 94.79, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 19:00:00, 96.49, 100.64, 97.58, 92.96, 94.79, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 19:30:00, 96.44, 100.54, 97.46, 92.96, 94.79, 94.21, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 20:00:00, 96.41, 100.5, 97.37, 92.96, 94.83, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 20:30:00, 96.36, 100.41, 97.29, 92.92, 94.83, 94.17, 88.96, 8.5, 8, 8.33, 8.33, 8.33, 8.5
2017-08-02 21:00:00, 96.33, 100.32, 97.2, 92.99, 94.83, 94.21, 88.96, 8.33, 8, 8.5, 8.33, 8.33, 8.5
2017-08-02 21:30:00, 96.27, 100.22, 97.12, 92.92, 94.83, 94.21, 89.01, 8.33, 8, 8.5, 8.33, 8.5, 8.5
2017-08-02 22:00:00, 96.24, 100.18, 97.04, 92.86, 94.87, 94.21, 89.01, 8.33, 8, 8.5, 8.33, 8.5, 8.5
2017-08-02 22:30:00, 96.21, 100.09, 97, 92.89, 94.87, 94.21, 88.96, 8.33, 8, 8.5, 8.33, 8.5, 8.5
2017-08-02 23:00:00, 96.18, 100.04, 96.91, 92.86, 94.9, 94.21, 88.96, 8.33, 8, 8.5, 8.33, 8.5, 8.5
2017-08-02 23:30:00, 96.14, 99.95, 96.87, 92.86, 94.9, 94.21, 88.96, 8.33, 8, 8.5, 8.33, 8.5, 8.5
2017-08-03 00:00:00, 96.13, 100, 96.79, 92.82, 94.9, 94.21, 88.96, 8, 8, 8.5, 8.33, 8.5, 8.5
2017-08-03 00:30:00, 96.09, 99.95, 96.7, 92.82, 94.9, 94.21, 88.96, 8, 8, 8.5, 8.33, 8.5, 8.5
2017-08-03 01:00:00, 96.05, 99.86, 96.62, 92.82, 94.9, 94.21, 89.01, 8, 8, 8.5, 8.33, 8.5, 8.5
2017-08-03 01:30:00, 96.03, 99.81, 96.58, 92.82, 94.9, 94.21, 89.01, 8, 8, 8.5, 8.33, 8.5, 8.5
2017-08-03 02:00:00, 95.99, 99.73, 96.53, 92.79, 94.9, 94.25, 88.96, 8, 8, 8.5, 8.33, 8.5, 8.5
2017-08-03 02:30:00, 95.96, 99.68, 96.5, 92.79, 94.87, 94.25, 88.96, 8, 8, 8.5, 8.5, 8.5, 8.5
2017-08-03 03:00:00, 95.93, 99.63, 96.41, 92.79, 94.87, 94.25, 88.96, 8, 8, 8.5, 8.5, 8.5, 8.5
2017-08-03 03:30:00, 95.9, 99.63, 96.33, 92.79, 94.87, 94.21, 88.96, 7.83, 8, 8.5, 8.5, 8.5, 8.5
2017-08-03 04:00:00, 95.88, 99.59, 96.29, 92.79, 94.87, 94.21, 88.96, 7.83, 8, 8.5, 8.5, 8.5, 8.5
2017-08-03 04:30:00, 95.84, 99.5, 96.24, 92.76, 94.87, 94.25, 89.01, 7.83, 8, 8.33, 8.5, 8.5, 8.5
2017-08-03 05:00:00, 95.83, 99.45, 96.24, 92.76, 94.87, 94.25, 88.96, 7.83, 7.83, 8.33, 8.5, 8.5, 8.5
2017-08-03 05:30:00, 95.79, 99.4, 96.16, 92.76, 94.83, 94.25, 88.96, 7.83, 7.83, 8.33, 8.5, 8.5, 8.5
2017-08-03 06:00:00, 95.77, 99.4, 96.12, 92.72, 94.83, 94.25, 88.96, 7.83, 7.83, 8.33, 8.5, 8.5, 8.5
2017-08-03 06:30:00, 95.75, 99.36, 96.08, 92.72, 94.83, 94.25, 88.96, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 07:00:00, 95.74, 99.31, 96.04, 92.72, 94.87, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 07:30:00, 95.7, 99.27, 95.99, 92.69, 94.83, 94.25, 88.96, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 08:00:00, 95.67, 99.22, 95.95, 92.69, 94.83, 94.25, 88.96, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 08:30:00, 95.64, 99.13, 95.91, 92.69, 94.83, 94.25, 88.96, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 09:00:00, 95.6, 99.08, 95.83, 92.66, 94.83, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 09:30:00, 95.59, 99.08, 95.79, 92.66, 94.83, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 10:00:00, 95.56, 99.04, 95.75, 92.62, 94.83, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 10:30:00, 95.56, 99.04, 95.75, 92.66, 94.79, 94.25, 89.01, 7.67, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 11:00:00, 95.55, 99, 95.75, 92.62, 94.83, 94.25, 89.01, 7.67, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 11:30:00, 95.53, 99, 95.7, 92.62, 94.79, 94.25, 89.01, 7.67, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 12:00:00, 95.5, 98.95, 95.66, 92.59, 94.79, 94.29, 89.01, 7.67, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 12:30:00, 95.5, 98.9, 95.66, 92.59, 94.83, 94.25, 89.01, 7.83, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 13:00:00, 95.48, 98.9, 95.62, 92.59, 94.83, 94.29, 89.01, 7.83, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 13:30:00, 95.45, 98.86, 95.58, 92.59, 94.79, 94.25, 89.06, 7.83, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-03 14:00:00, 95.43, 98.81, 95.53, 92.59, 94.79, 94.25, 89.01, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 14:30:00, 95.41, 98.81, 95.5, 92.56, 94.79, 94.29, 89.01, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 15:00:00, 95.4, 98.77, 95.5, 92.56, 94.79, 94.25, 89.06, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 15:30:00, 95.38, 98.77, 95.45, 92.53, 94.79, 94.29, 89.01, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 16:00:00, 95.37, 98.77, 95.41, 92.53, 94.79, 94.29, 89.06, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 16:30:00, 95.34, 98.63, 95.41, 92.53, 94.79, 94.29, 89.01, 8.33, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 17:00:00, 95.33, 98.63, 95.37, 92.53, 94.79, 94.29, 89.06, 8.33, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 17:30:00, 95.31, 98.63, 95.33, 92.53, 94.75, 94.29, 89.01, 8.33, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 18:00:00, 95.31, 98.58, 95.33, 92.53, 94.79, 94.29, 89.01, 8.33, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-03 18:30:00, 95.27, 98.54, 95.24, 92.49, 94.79, 94.29, 89.06, 8.33, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 19:00:00, 95.27, 98.54, 95.24, 92.49, 94.79, 94.29, 89.01, 8.33, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 19:30:00, 95.23, 98.49, 95.2, 92.49, 94.75, 94.29, 89.01, 8.33, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 20:00:00, 95.23, 98.45, 95.2, 92.49, 94.79, 94.29, 89.01, 8.33, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 20:30:00, 95.22, 98.4, 95.2, 92.49, 94.79, 94.29, 89.06, 8.33, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 21:00:00, 95.19, 98.4, 95.12, 92.46, 94.79, 94.29, 89.01, 8.33, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 21:30:00, 95.21, 98.45, 95.12, 92.46, 94.79, 94.29, 89.01, 8, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 22:00:00, 95.17, 98.4, 95.08, 92.46, 94.75, 94.25, 89.01, 8, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 22:30:00, 95.16, 98.35, 95.08, 92.46, 94.75, 94.29, 89.01, 8, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 23:00:00, 95.15, 98.35, 95.04, 92.46, 94.75, 94.29, 89.01, 8, 8, 8.33, 8.33, 8.5, 8.5
2017-08-03 23:30:00, 95.12, 98.27, 95.04, 92.43, 94.75, 94.29, 89.01, 8, 8, 8.33, 8.33, 8.5, 8.5
2017-08-04 00:00:00, 95.11, 98.27, 94.99, 92.43, 94.75, 94.29, 89.06, 8, 8, 8.33, 8.33, 8.5, 8.5
2017-08-04 00:30:00, 95.11, 98.27, 94.99, 92.43, 94.75, 94.29, 89.01, 7.83, 8, 8.33, 8.33, 8.5, 8.5
2017-08-04 01:00:00, 95.1, 98.27, 94.99, 92.39, 94.75, 94.29, 89.06, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 01:30:00, 95.08, 98.22, 94.95, 92.39, 94.75, 94.29, 89.01, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 02:00:00, 95.05, 98.17, 94.95, 92.36, 94.72, 94.29, 89.01, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 02:30:00, 95.06, 98.17, 94.91, 92.39, 94.75, 94.25, 89.01, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 03:00:00, 95.03, 98.13, 94.91, 92.36, 94.72, 94.25, 89.01, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 03:30:00, 95.01, 98.08, 94.87, 92.36, 94.72, 94.25, 89.01, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 04:00:00, 95.01, 98.08, 94.87, 92.36, 94.72, 94.25, 89.06, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 04:30:00, 94.97, 98.04, 94.79, 92.32, 94.72, 94.29, 89.01, 7.83, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 05:00:00, 94.98, 98.08, 94.79, 92.32, 94.72, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 05:30:00, 94.97, 98.04, 94.79, 92.32, 94.72, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 06:00:00, 94.93, 97.99, 94.74, 92.32, 94.68, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 06:30:00, 94.93, 97.99, 94.7, 92.32, 94.72, 94.29, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 07:00:00, 94.91, 97.94, 94.7, 92.29, 94.72, 94.29, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 07:30:00, 94.89, 97.94, 94.66, 92.29, 94.68, 94.25, 89.01, 7.67, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 08:00:00, 94.9, 97.9, 94.7, 92.29, 94.72, 94.25, 89.01, 7.67, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 08:30:00, 94.86, 97.86, 94.66, 92.26, 94.68, 94.25, 89.01, 7.67, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 09:00:00, 94.88, 97.86, 94.66, 92.29, 94.72, 94.25, 89.01, 7.5, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 09:30:00, 94.86, 97.86, 94.66, 92.26, 94.68, 94.29, 89.01, 7.5, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 10:00:00, 94.84, 97.81, 94.62, 92.26, 94.68, 94.25, 89.01, 7.5, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 10:30:00, 94.83, 97.81, 94.62, 92.22, 94.68, 94.25, 89.06, 7.5, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 11:00:00, 94.82, 97.81, 94.57, 92.26, 94.64, 94.25, 89.01, 7.5, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 11:30:00, 94.8, 97.76, 94.53, 92.22, 94.68, 94.25, 89.01, 7.5, 7.67, 8.33, 8.33, 8.5, 8.5
2017-08-04 12:00:00, 94.8, 97.72, 94.53, 92.29, 94.64, 94.25, 89.01, 7.67, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 12:30:00, 94.79, 97.72, 94.53, 92.26, 94.64, 94.25, 89.01, 7.67, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 13:00:00, 94.79, 97.72, 94.53, 92.26, 94.64, 94.25, 89.01, 7.67, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 13:30:00, 94.78, 97.72, 94.5, 92.26, 94.64, 94.25, 89.01, 7.67, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 14:00:00, 94.77, 97.67, 94.5, 92.26, 94.64, 94.25, 89.06, 7.83, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 14:30:00, 94.75, 97.67, 94.45, 92.26, 94.61, 94.25, 89.01, 7.83, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 15:00:00, 94.75, 97.67, 94.45, 92.26, 94.61, 94.21, 89.01, 7.83, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 15:30:00, 94.73, 97.58, 94.45, 92.22, 94.64, 94.25, 89.01, 8, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 16:00:00, 94.73, 97.58, 94.45, 92.26, 94.61, 94.25, 89.01, 8, 7.67, 8, 8.33, 8.5, 8.5
2017-08-04 16:30:00, 94.72, 97.62, 94.41, 92.22, 94.61, 94.25, 89.01, 8, 7.83, 8, 8.33, 8.5, 8.5
2017-08-04 17:00:00, 94.71, 97.62, 94.37, 92.22, 94.61, 94.25, 89.01, 8, 7.83, 8, 8.33, 8.5, 8.5
2017-08-04 17:30:00, 94.7, 97.58, 94.37, 92.22, 94.61, 94.25, 88.96, 8, 7.83, 8, 8.33, 8.5, 8.5
2017-08-04 18:00:00, 94.7, 97.58, 94.37, 92.22, 94.61, 94.21, 89.01, 8, 7.83, 8, 8.33, 8.5, 8.5
2017-08-04 18:30:00, 94.65, 97.54, 94.33, 92.13, 94.61, 94.25, 89.01, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 19:00:00, 94.66, 97.58, 94.37, 92.13, 94.57, 94.21, 89.01, 8, 7.83, 8.33, 8.33, 8.5, 8.5
2017-08-04 19:30:00, 94.65, 97.49, 94.37, 92.13, 94.61, 94.21, 89.01, 8, 7.83, 8.33, 8.33, 8.33, 8.5
