datatime, azm [Ave RZ], m0 [S1 (100 mm)], m1 [S2 (200 mm)], m2 [S3 (305 mm)], m3 [S4 (400 mm)], m4 [S5 (600 mm)], m5 [S6 (800 mm)], t0 [T1 (100 mm)], t1 [T2 (200 mm)], t2 [T3 (305 mm)], t3 [T4 (400 mm)], t4 [T5 (600 mm)], t5 [T6 (800 mm)]
2017-08-18 07:00:00, 103.82, 107.47, 99.54, 104.51, 103.74, 87.29, 82.12, 5.83, 6.67, 7, 7.17, 7.67, 7.5
2017-08-18 07:30:00, 103.79, 107.4, 99.54, 104.51, 103.69, 87.29, 82.12, 5.83, 6.67, 7, 7.17, 7.67, 7.5
2017-08-18 08:00:00, 103.76, 107.4, 99.5, 104.51, 103.64, 87.29, 82.12, 5.83, 6.67, 6.83, 7.17, 7.67, 7.5
2017-08-18 08:30:00, 103.78, 107.4, 99.5, 104.51, 103.69, 87.21, 82.12, 5.5, 6.67, 6.83, 7, 7.67, 7.5
2017-08-18 09:00:00, 103.74, 107.34, 99.46, 104.47, 103.69, 87.21, 82.04, 5.5, 6.67, 6.83, 7, 7.67, 7.5
2017-08-18 09:30:00, 103.71, 107.34, 99.41, 104.47, 103.64, 87.21, 82.04, 5.5, 6.67, 6.83, 7, 7.67, 7.5
2017-08-18 10:00:00, 103.69, 107.28, 99.41, 104.47, 103.59, 87.14, 82.04, 5.5, 6.67, 6.83, 7, 7.67, 7.5
2017-08-18 10:30:00, 103.69, 107.28, 99.36, 104.47, 103.64, 87.14, 82.04, 5.5, 6.33, 6.83, 7, 7.67, 7.5
2017-08-18 11:00:00, 103.66, 107.28, 99.32, 104.43, 103.59, 87.14, 82.04, 5.5, 6.33, 6.83, 7, 7.67, 7.5
2017-08-18 11:30:00, 103.68, 107.34, 99.32, 104.47, 103.59, 87.14, 81.95, 5.5, 6.33, 6.83, 7, 7.67, 7.5
2017-08-18 12:00:00, 103.64, 107.28, 99.32, 104.43, 103.54, 87.05, 81.95, 5.5, 6.33, 6.83, 7, 7.5, 7.5
2017-08-18 12:30:00, 103.63, 107.28, 99.28, 104.43, 103.54, 87.05, 81.95, 5.83, 6.33, 6.83, 7, 7.5, 7.5
2017-08-18 13:00:00, 103.63, 107.28, 99.28, 104.43, 103.54, 87.05, 81.87, 5.83, 6.33, 6.83, 7, 7.5, 7.5
2017-08-18 13:30:00, 103.62, 107.28, 99.28, 104.39, 103.54, 86.98, 81.95, 6, 6.33, 6.67, 7, 7.5, 7.5
2017-08-18 14:00:00, 103.64, 107.34, 99.28, 104.39, 103.54, 86.98, 81.95, 6, 6.33, 6.67, 7, 7.5, 7.5
2017-08-18 14:30:00, 103.65, 107.34, 99.28, 104.43, 103.54, 86.98, 81.87, 6.17, 6.33, 6.67, 7, 7.5, 7.5
2017-08-18 15:00:00, 103.63, 107.4, 99.23, 104.39, 103.49, 86.98, 81.87, 6.33, 6.67, 6.67, 7, 7.5, 7.5
2017-08-18 15:30:00, 103.64, 107.4, 99.28, 104.39, 103.49, 86.98, 81.87, 6.33, 6.67, 6.67, 7, 7.5, 7.5
2017-08-18 16:00:00, 103.65, 107.47, 99.23, 104.39, 103.49, 86.89, 81.78, 6.67, 6.67, 6.67, 7, 7.5, 7.5
2017-08-18 16:30:00, 103.62, 107.4, 99.23, 104.39, 103.44, 86.89, 81.78, 6.67, 6.67, 6.83, 7, 7.5, 7.5
2017-08-18 17:00:00, 103.63, 107.4, 99.23, 104.39, 103.49, 86.89, 81.78, 6.67, 6.83, 6.83, 7, 7.5, 7.5
2017-08-18 17:30:00, 103.63, 107.4, 99.28, 104.39, 103.44, 86.89, 81.7, 6.83, 6.83, 6.83, 7, 7.5, 7.5
2017-08-18 18:00:00, 103.62, 107.4, 99.23, 104.39, 103.44, 86.82, 81.7, 6.83, 6.83, 6.83, 7, 7.5, 7.5
2017-08-18 18:30:00, 103.62, 107.4, 99.23, 104.39, 103.44, 86.82, 81.7, 6.83, 7, 6.83, 7, 7.5, 7.5
2017-08-18 19:00:00, 103.6, 107.4, 99.23, 104.39, 103.39, 86.82, 81.7, 6.83, 7, 6.83, 7, 7.5, 7.5
2017-08-18 19:30:00, 103.61, 107.4, 99.23, 104.36, 103.44, 86.74, 81.7, 6.83, 7, 6.83, 7, 7.5, 7.5
2017-08-18 20:00:00, 103.58, 107.34, 99.23, 104.36, 103.39, 86.74, 81.62, 6.83, 7, 6.83, 7, 7.5, 7.5
2017-08-18 20:30:00, 103.58, 107.34, 99.18, 104.36, 103.44, 86.74, 81.62, 6.83, 7, 6.83, 7, 7.5, 7.5
2017-08-18 21:00:00, 103.56, 107.28, 99.18, 104.36, 103.44, 86.74, 81.54, 6.83, 7, 7, 7, 7.5, 7.17
2017-08-18 21:30:00, 103.55, 107.28, 99.14, 104.32, 103.44, 86.66, 81.62, 6.83, 7, 7, 7, 7.5, 7.17
2017-08-18 22:00:00, 103.54, 107.28, 99.18, 104.32, 103.39, 86.66, 81.54, 6.83, 7.17, 7, 7, 7.5, 7.17
2017-08-18 22:30:00, 103.5, 107.21, 99.09, 104.32, 103.39, 86.66, 81.54, 6.83, 7.17, 7, 7, 7.5, 7.17
2017-08-18 23:00:00, 103.51, 107.21, 99.09, 104.36, 103.39, 86.66, 81.54, 6.83, 7.17, 7, 7, 7.5, 7.17
2017-08-18 23:30:00, 103.48, 107.15, 99.09, 104.32, 103.35, 86.66, 81.46, 6.83, 7.17, 7, 7, 7.5, 7.17
2017-08-19 00:00:00, 103.44, 107.15, 99.05, 104.28, 103.3, 86.66, 81.54, 6.67, 7.17, 7, 7, 7.5, 7.17
2017-08-19 00:30:00, 103.44, 107.15, 99.05, 104.28, 103.3, 86.66, 81.54, 6.67, 7.17, 7, 7, 7.5, 7.17
2017-08-19 01:00:00, 103.45, 107.08, 99.05, 104.32, 103.35, 86.58, 81.54, 6.67, 7.17, 7, 7, 7.5, 7.5
2017-08-19 01:30:00, 103.4, 107.02, 99, 104.28, 103.3, 86.58, 81.46, 6.67, 7.17, 7, 7, 7.5, 7.5
2017-08-19 02:00:00, 103.39, 107.02, 99, 104.24, 103.3, 86.58, 81.46, 6.67, 7, 7, 7, 7.5, 7.5
2017-08-19 02:30:00, 103.39, 107.02, 99, 104.28, 103.24, 86.51, 81.46, 6.67, 7, 7, 7.17, 7.5, 7.5
2017-08-19 03:00:00, 103.36, 106.96, 98.96, 104.24, 103.3, 86.58, 81.46, 6.67, 7, 7, 7.17, 7.5, 7.5
2017-08-19 03:30:00, 103.35, 106.96, 98.91, 104.24, 103.3, 86.51, 81.38, 6.33, 7, 7, 7.17, 7.5, 7.5
2017-08-19 04:00:00, 103.32, 106.89, 98.91, 104.24, 103.24, 86.51, 81.38, 6.33, 7, 7, 7.17, 7.5, 7.5
2017-08-19 04:30:00, 103.35, 106.89, 98.91, 104.32, 103.3, 86.51, 81.38, 6.33, 7, 7, 7.17, 7.5, 7.5
2017-08-19 05:00:00, 103.32, 106.83, 98.91, 104.28, 103.24, 86.51, 81.38, 6.33, 7, 7, 7.17, 7.5, 7.5
2017-08-19 05:30:00, 103.29, 106.83, 98.87, 104.24, 103.24, 86.42, 81.38, 6.33, 7, 7, 7.17, 7.5, 7.5
2017-08-19 06:00:00, 103.26, 106.76, 98.82, 104.21, 103.24, 86.51, 81.38, 6.33, 7, 7, 7.17, 7.67, 7.5
2017-08-19 06:30:00, 103.26, 106.76, 98.82, 104.21, 103.24, 86.42, 81.38, 6.17, 7, 7, 7.17, 7.67, 7.5
2017-08-19 07:00:00, 103.21, 106.69, 98.78, 104.16, 103.2, 86.35, 81.38, 6.17, 7, 7, 7.17, 7.67, 7.5
2017-08-19 07:30:00, 103.2, 106.69, 98.73, 104.16, 103.2, 86.35, 81.29, 6.17, 7, 7, 7.17, 7.67, 7.5
2017-08-19 08:00:00, 103.2, 106.69, 98.73, 104.16, 103.2, 86.35, 81.29, 6.17, 6.83, 7, 7.17, 7.67, 7.5
2017-08-19 08:30:00, 103.17, 106.63, 98.69, 104.16, 103.2, 86.35, 81.29, 6.17, 6.83, 7, 7.17, 7.67, 7.5
2017-08-19 09:00:00, 103.16, 106.63, 98.69, 104.16, 103.15, 86.35, 81.38, 6.17, 6.83, 7, 7.17, 7.67, 7.5
2017-08-19 09:30:00, 103.14, 106.56, 98.69, 104.16, 103.15, 86.35, 81.29, 6, 6.83, 7, 7.17, 7.67, 7.5
2017-08-19 10:00:00, 103.13, 106.56, 98.64, 104.16, 103.15, 86.26, 81.29, 6, 6.83, 7, 7.17, 7.67, 7.5
2017-08-19 10:30:00, 103.1, 106.5, 98.64, 104.12, 103.15, 86.35, 81.29, 6, 6.83, 7, 7, 7.67, 7.5
2017-08-19 11:00:00, 103.11, 106.56, 98.6, 104.12, 103.15, 86.19, 81.21, 6.17, 6.83, 7, 7, 7.5, 7.5
2017-08-19 11:30:00, 103.1, 106.56, 98.6, 104.12, 103.1, 86.26, 81.21, 6.17, 6.83, 7, 7, 7.5, 7.5
2017-08-19 12:00:00, 103.09, 106.56, 98.6, 104.09, 103.1, 86.19, 81.21, 6.17, 6.83, 7, 7, 7.5, 7.5
2017-08-19 12:30:00, 103.06, 106.5, 98.55, 104.09, 103.1, 86.26, 81.21, 6.33, 6.83, 6.83, 7, 7.5, 7.5
2017-08-19 13:00:00, 103.08, 106.56, 98.55, 104.09, 103.1, 86.19, 81.21, 6.33, 6.83, 6.83, 7, 7.5, 7.5
2017-08-19 13:30:00, 103.06, 106.56, 98.55, 104.09, 103.05, 86.19, 81.21, 6.67, 6.83, 6.83, 7, 7.5, 7.5
2017-08-19 14:00:00, 103.09, 106.63, 98.55, 104.09, 103.1, 86.19, 81.21, 6.67, 6.83, 6.83, 7, 7.5, 7.5
2017-08-19 14:30:00, 103.07, 106.63, 98.55, 104.05, 103.05, 86.11, 81.12, 6.83, 6.83, 6.83, 7, 7.5, 7.5
2017-08-19 15:00:00, 103.07, 106.63, 98.55, 104.05, 103.05, 86.19, 81.21, 7, 7, 6.83, 7, 7.5, 7.5
2017-08-19 15:30:00, 103.09, 106.69, 98.55, 104.05, 103.05, 86.11, 81.12, 7.17, 7, 7, 7, 7.5, 7.5
2017-08-19 16:00:00, 103.09, 106.69, 98.6, 104.05, 103, 86.11, 81.12, 7.17, 7, 7, 7, 7.5, 7.5
2017-08-19 16:30:00, 103.08, 106.69, 98.55, 104.05, 103, 86.03, 81.12, 7.5, 7.17, 7, 7, 7.5, 7.5
2017-08-19 17:00:00, 103.1, 106.76, 98.6, 104.05, 103, 86.03, 81.04, 7.5, 7.17, 7, 7, 7.5, 7.5
2017-08-19 17:30:00, 103.08, 106.76, 98.55, 104.01, 103, 86.03, 81.04, 7.67, 7.17, 7, 7, 7.5, 7.5
2017-08-19 18:00:00, 103.08, 106.69, 98.6, 104.01, 103, 86.11, 81.04, 7.67, 7.5, 7, 7, 7.5, 7.5
2017-08-19 18:30:00, 103.08, 106.69, 98.6, 104.01, 103, 86.03, 81.04, 7.83, 7.5, 7, 7, 7.5, 7.5
2017-08-19 19:00:00, 103.08, 106.76, 98.6, 104.01, 102.95, 85.95, 80.96, 7.83, 7.5, 7.17, 7, 7.5, 7.5
2017-08-19 19:30:00, 103.08, 106.69, 98.6, 104.01, 103, 85.95, 80.96, 7.83, 7.67, 7.17, 7.17, 7.5, 7.5
2017-08-19 20:00:00, 103.09, 106.76, 98.6, 103.97, 103, 86.03, 80.96, 7.83, 7.67, 7.17, 7.17, 7.5, 7.5
2017-08-19 20:30:00, 103.05, 106.63, 98.55, 104.01, 103, 85.95, 80.88, 7.83, 7.67, 7.17, 7.17, 7.5, 7.5
2017-08-19 21:00:00, 103.06, 106.63, 98.6, 104.01, 103, 85.95, 80.96, 7.83, 7.67, 7.17, 7.17, 7.5, 7.5
2017-08-19 21:30:00, 103.04, 106.63, 98.55, 104.01, 102.95, 85.95, 80.88, 7.83, 7.67, 7.5, 7.17, 7.67, 7.5
2017-08-19 22:00:00, 103.02, 106.56, 98.55, 104.01, 102.95, 85.95, 80.96, 7.83, 7.83, 7.5, 7.17, 7.67, 7.5
2017-08-19 22:30:00, 103.02, 106.56, 98.55, 104.01, 102.95, 85.95, 80.96, 7.67, 7.83, 7.5, 7.17, 7.67, 7.5
2017-08-19 23:00:00, 103, 106.56, 98.51, 103.97, 102.95, 85.95, 80.88, 7.67, 7.83, 7.5, 7.17, 7.67, 7.5
2017-08-19 23:30:00, 102.97, 106.44, 98.51, 103.97, 102.95, 85.95, 80.88, 7.67, 7.83, 7.5, 7.17, 7.67, 7.5
2017-08-20 00:00:00, 102.93, 106.44, 98.46, 103.94, 102.9, 85.87, 80.88, 7.67, 7.83, 7.5, 7.17, 7.67, 7.5
2017-08-20 00:30:00, 102.94, 106.37, 98.46, 103.94, 103, 85.95, 80.88, 7.67, 7.83, 7.5, 7.5, 7.67, 7.5
2017-08-20 01:00:00, 102.91, 106.37, 98.42, 103.94, 102.9, 85.95, 80.88, 7.5, 7.83, 7.5, 7.5, 7.67, 7.5
2017-08-20 01:30:00, 102.91, 106.37, 98.42, 103.94, 102.9, 85.87, 80.88, 7.5, 7.83, 7.5, 7.5, 7.67, 7.5
2017-08-20 02:00:00, 102.88, 106.31, 98.42, 103.9, 102.9, 85.95, 80.88, 7.5, 7.83, 7.5, 7.5, 7.67, 7.5
2017-08-20 02:30:00, 102.86, 106.25, 98.37, 103.9, 102.9, 85.95, 80.8, 7.5, 7.83, 7.5, 7.5, 7.67, 7.5
2017-08-20 03:00:00, 102.86, 106.25, 98.37, 103.9, 102.9, 85.87, 80.8, 7.5, 7.67, 7.67, 7.5, 7.67, 7.5
2017-08-20 03:30:00, 102.82, 106.18, 98.32, 103.86, 102.9, 85.79, 80.8, 7.17, 7.67, 7.67, 7.5, 7.67, 7.5
2017-08-20 04:00:00, 102.79, 106.18, 98.32, 103.82, 102.85, 85.79, 80.8, 7.17, 7.67, 7.5, 7.5, 7.67, 7.5
2017-08-20 04:30:00, 102.79, 106.12, 98.32, 103.86, 102.85, 85.79, 80.8, 7.17, 7.67, 7.67, 7.5, 7.67, 7.5
2017-08-20 05:00:00, 102.78, 106.12, 98.28, 103.86, 102.85, 85.79, 80.8, 7.17, 7.67, 7.5, 7.5, 7.67, 7.5
2017-08-20 05:30:00, 102.74, 106.05, 98.24, 103.86, 102.81, 85.79, 80.8, 7.17, 7.67, 7.5, 7.5, 7.67, 7.5
2017-08-20 06:00:00, 102.75, 106.05, 98.24, 103.86, 102.85, 85.87, 80.8, 7, 7.67, 7.5, 7.5, 7.67, 7.5
2017-08-20 06:30:00, 102.73, 106.05, 98.19, 103.82, 102.85, 85.79, 80.8, 7, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 07:00:00, 102.69, 105.99, 98.19, 103.78, 102.81, 85.79, 80.8, 7, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 07:30:00, 102.71, 106.05, 98.19, 103.78, 102.81, 85.79, 80.8, 7, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 08:00:00, 102.65, 105.93, 98.14, 103.74, 102.81, 85.72, 80.72, 7, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 08:30:00, 102.62, 105.86, 98.1, 103.78, 102.76, 85.72, 80.72, 7, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 09:00:00, 102.62, 105.86, 98.1, 103.78, 102.76, 85.72, 80.72, 6.83, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 09:30:00, 102.62, 105.86, 98.1, 103.78, 102.76, 85.72, 80.72, 6.83, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 10:00:00, 102.61, 105.86, 98.06, 103.78, 102.76, 85.72, 80.63, 6.83, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 10:30:00, 102.6, 105.86, 98.06, 103.74, 102.76, 85.63, 80.72, 6.83, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 11:00:00, 102.55, 105.8, 98.01, 103.71, 102.7, 85.72, 80.72, 6.83, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 11:30:00, 102.59, 105.86, 98.06, 103.74, 102.7, 85.63, 80.72, 7, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 12:00:00, 102.55, 105.8, 98.01, 103.71, 102.7, 85.63, 80.72, 7, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 12:30:00, 102.54, 105.8, 98.01, 103.67, 102.7, 85.72, 80.72, 7.17, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 13:00:00, 102.56, 105.93, 98.01, 103.67, 102.66, 85.63, 80.63, 7.17, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 13:30:00, 102.55, 105.86, 98.01, 103.67, 102.66, 85.63, 80.63, 7.5, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 14:00:00, 102.55, 105.93, 97.96, 103.67, 102.66, 85.63, 80.55, 7.67, 7.5, 7.5, 7.5, 7.83, 7.5
2017-08-20 14:30:00, 102.56, 105.93, 98.01, 103.63, 102.66, 85.56, 80.63, 7.83, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 15:00:00, 102.56, 105.99, 98.01, 103.63, 102.61, 85.56, 80.55, 7.83, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 15:30:00, 102.56, 105.99, 98.01, 103.63, 102.61, 85.56, 80.55, 8, 7.67, 7.5, 7.5, 7.83, 7.5
2017-08-20 16:00:00, 102.56, 105.99, 98.01, 103.63, 102.61, 85.56, 80.55, 8, 7.83, 7.5, 7.5, 7.83, 7.5
2017-08-20 16:30:00, 102.57, 106.05, 98.01, 103.63, 102.61, 85.47, 80.55, 8.33, 7.83, 7.5, 7.5, 7.83, 7.5
2017-08-20 17:00:00, 102.55, 105.99, 98.01, 103.59, 102.61, 85.47, 80.46, 8.5, 7.83, 7.5, 7.5, 7.83, 7.5
2017-08-20 17:30:00, 102.55, 106.05, 98.01, 103.59, 102.56, 85.47, 80.46, 8.5, 8, 7.67, 7.5, 7.83, 7.67
2017-08-20 18:00:00, 102.55, 106.05, 98.01, 103.59, 102.56, 85.47, 80.46, 8.5, 8, 7.67, 7.5, 7.83, 7.67
2017-08-20 18:30:00, 102.56, 106.05, 98.01, 103.63, 102.56, 85.47, 80.46, 8.67, 8, 7.67, 7.5, 7.83, 7.67
2017-08-20 19:00:00, 102.54, 105.99, 98.01, 103.59, 102.56, 85.4, 80.46, 8.67, 8.33, 7.67, 7.5, 7.83, 7.67
2017-08-20 19:30:00, 102.54, 105.99, 98.01, 103.59, 102.56, 85.4, 80.46, 8.67, 8.33, 7.67, 7.5, 7.83, 7.67
2017-08-20 20:00:00, 102.54, 105.99, 98.01, 103.59, 102.56, 85.4, 80.38, 8.67, 8.33, 7.83, 7.67, 7.83, 7.67
2017-08-20 20:30:00, 102.58, 105.99, 98.01, 103.55, 102.76, 85.4, 80.46, 8.67, 8.5, 7.83, 7.67, 7.83, 7.67
2017-08-20 21:00:00, 102.63, 105.93, 98.06, 103.55, 103, 85.4, 80.46, 8.67, 8.5, 7.83, 7.67, 7.83, 7.67
2017-08-20 21:30:00, 102.63, 105.86, 98.01, 103.55, 103.1, 85.4, 80.38, 8.67, 8.5, 7.83, 7.67, 7.83, 7.67
2017-08-20 22:00:00, 102.57, 105.86, 98.01, 103.51, 102.9, 85.4, 80.38, 8.67, 8.5, 7.83, 7.67, 7.83, 7.67
2017-08-20 22:30:00, 102.5, 105.86, 97.96, 103.51, 102.66, 85.47, 80.38, 8.5, 8.5, 7.83, 7.67, 7.83, 7.67
2017-08-20 23:00:00, 102.48, 105.86, 97.96, 103.51, 102.61, 86.26, 80.46, 8.5, 8.5, 8, 7.67, 7.83, 7.67
2017-08-20 23:30:00, 102.43, 105.8, 97.92, 103.51, 102.51, 87.05, 80.38, 8.5, 8.5, 8, 7.67, 7.83, 7.67
2017-08-21 00:00:00, 102.42, 105.73, 97.96, 103.51, 102.46, 86.74, 80.38, 8.5, 8.5, 8, 7.83, 7.83, 7.67
2017-08-21 00:30:00, 102.38, 105.66, 97.92, 103.51, 102.41, 87.05, 80.38, 8.5, 8.5, 8, 7.83, 7.83, 7.67
2017-08-21 01:00:00, 102.4, 105.73, 97.92, 103.48, 102.46, 87.05, 80.38, 8.33, 8.5, 8, 7.83, 8, 7.67
2017-08-21 01:30:00, 102.37, 105.66, 97.92, 103.48, 102.41, 87.21, 80.31, 8.33, 8.5, 8, 7.83, 8, 7.67
2017-08-21 02:00:00, 102.33, 105.6, 97.83, 103.48, 102.41, 87.14, 80.38, 8.33, 8.5, 8, 7.83, 8, 7.67
2017-08-21 02:30:00, 102.34, 105.6, 97.83, 103.48, 102.46, 86.82, 80.38, 8, 8.5, 8, 7.83, 8, 7.67
